,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-135.12,0.0205579,0.748176,0.341902,-136.729,-134.83,-134.58,1506.79,1828.18,1529.74,1.00048
sigma,1.42702,0.002149,0.0796978,0.0790994,1.30285,1.42221,1.56643,1423.36,1378.97,1445.04,1.00242
log_lik[1],-1.39011,0.00114695,0.0427129,0.0425126,-1.46405,-1.38799,-1.32272,1423.36,1378.97,1445.04,1.00242
log_lik[2],-1.33493,0.00130664,0.0488207,0.0486025,-1.41868,-1.33295,-1.25713,1423.36,1378.97,1445.04,1.00242
log_lik[3],-1.55275,0.000677867,0.0247878,0.0243632,-1.59778,-1.55021,-1.51603,1423.36,1378.97,1445.04,1.00242
log_lik[4],-1.35139,0.001259,0.0469984,0.0467936,-1.43221,-1.34936,-1.2767,1423.36,1378.97,1445.04,1.00242
log_lik[5],-2.67085,0.00257954,0.0999718,0.098883,-2.84502,-2.6655,-2.51715,1423.36,1378.97,1445.04,1.00242
log_lik[6],-1.55275,0.000677867,0.0247878,0.0243632,-1.59778,-1.55021,-1.51603,1423.36,1378.97,1445.04,1.00242
log_lik[7],-1.39011,0.00114695,0.0427129,0.0425126,-1.46405,-1.38799,-1.32272,1423.36,1378.97,1445.04,1.00242
log_lik[8],-5.74926,0.0115188,0.442136,0.437236,-6.50406,-5.73615,-5.04842,1423.36,1378.97,1445.04,1.00242
log_lik[9],-1.97869,0.000576521,0.0233232,0.0221956,-2.02231,-1.97508,-1.94802,1423.97,1378.97,1445.65,1.00247
log_lik[10],-1.62245,0.000478798,0.0172053,0.0165138,-1.65509,-1.61974,-1.59888,1423.36,1378.97,1445.04,1.00242
log_lik[11],-3.8906,0.00612095,0.235522,0.23315,-4.29483,-3.88217,-3.52011,1423.36,1378.97,1445.04,1.00242
log_lik[12],-4.09583,0.00671693,0.258334,0.255647,-4.53877,-4.08688,-3.68886,1423.36,1378.97,1445.04,1.00242
log_lik[13],-1.28169,0.00146084,0.0547198,0.0545157,-1.3749,-1.27984,-1.19385,1423.36,1378.97,1445.04,1.00242
log_lik[14],-1.62245,0.000478798,0.0172053,0.0165138,-1.65509,-1.61974,-1.59888,1423.36,1378.97,1445.04,1.00242
log_lik[15],-2.67085,0.00257954,0.0999718,0.098883,-2.84502,-2.6655,-2.51715,1423.36,1378.97,1445.04,1.00242
log_lik[16],-1.6602,0.000372488,0.0131791,0.012234,-1.68613,-1.6574,-1.64375,1427.49,1378.97,1449.23,1.00239
log_lik[17],-1.6602,0.000372488,0.0131791,0.012234,-1.68613,-1.6574,-1.64375,1427.49,1378.97,1449.23,1.00239
log_lik[18],-1.35139,0.001259,0.0469984,0.0467936,-1.43221,-1.34936,-1.2767,1423.36,1378.97,1445.04,1.00242
log_lik[19],-1.28169,0.00146084,0.0547198,0.0545157,-1.3749,-1.27984,-1.19385,1423.36,1378.97,1445.04,1.00242
log_lik[20],-2.32719,0.00158273,0.0618223,0.0610527,-2.43654,-2.3227,-2.23457,1423.36,1378.97,1445.04,1.00242
log_lik[21],-1.27395,0.00148328,0.0555782,0.0553737,-1.36853,-1.27212,-1.18464,1423.36,1378.97,1445.04,1.00242
log_lik[22],-1.36978,0.00120577,0.0449623,0.0447403,-1.44733,-1.36771,-1.29856,1423.36,1378.97,1445.04,1.00242
log_lik[23],-1.32041,0.00134869,0.0504291,0.05022,-1.40674,-1.31846,-1.23988,1423.36,1378.97,1445.04,1.00242
log_lik[24],-1.97869,0.000576521,0.0233232,0.0221956,-2.02231,-1.97508,-1.94802,1423.97,1378.97,1445.65,1.00247
log_lik[25],-3.06291,0.0037176,0.143531,0.142249,-3.31103,-3.05657,-2.83953,1423.36,1378.97,1445.04,1.00242
log_lik[26],-1.30783,0.00138513,0.0518233,0.0516293,-1.39639,-1.30591,-1.22492,1423.36,1378.97,1445.04,1.00242
log_lik[27],-1.92738,0.000430753,0.0177453,0.016265,-1.96133,-1.9239,-1.90585,1450.73,1445.18,1472.82,1.00219
log_lik[28],-2.67085,0.00257954,0.0999718,0.098883,-2.84502,-2.6655,-2.51715,1423.36,1378.97,1445.04,1.00242
log_lik[29],-4.09583,0.00671693,0.258334,0.255647,-4.53877,-4.08688,-3.68886,1423.36,1378.97,1445.04,1.00242
log_lik[30],-1.49079,0.000856143,0.0315956,0.0314713,-1.54683,-1.48841,-1.44239,1423.37,1378.97,1445.04,1.00242
log_lik[31],-1.55275,0.000677867,0.0247878,0.0243632,-1.59778,-1.55021,-1.51603,1423.36,1378.97,1445.04,1.00242
log_lik[32],-1.28847,0.00144121,0.0539687,0.053762,-1.38047,-1.2866,-1.2019,1423.36,1378.97,1445.04,1.00242
log_lik[33],-1.27395,0.00148328,0.0555782,0.0553737,-1.36853,-1.27212,-1.18464,1423.36,1378.97,1445.04,1.00242
