,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-167.657,0.0244513,0.802785,0.352688,-169.382,-167.342,-167.086,1381.44,1208.88,1591.53,1.00166
sigma,1.7187,0.00263763,0.0884224,0.0894696,1.57719,1.71531,1.87168,1155.5,1059.79,1331.22,1.00246
log_lik[1],-2.69149,0.0021606,0.0761442,0.0755314,-2.82636,-2.68592,-2.57665,1155.5,1059.79,1331.22,1.00246
log_lik[2],-1.45985,0.00151733,0.0513988,0.0520278,-1.54633,-1.45919,-1.37537,1155.5,1059.79,1331.22,1.00246
log_lik[3],-1.84307,0.000382301,0.0122146,0.0121508,-1.86691,-1.84089,-1.82684,1145.24,1059.79,1319.4,1.00236
log_lik[4],-2.93142,0.00287575,0.100926,0.100484,-3.10902,-2.9249,-2.77736,1155.5,1059.79,1331.22,1.00246
log_lik[5],-2.80879,0.00251019,0.0882581,0.0877329,-2.96455,-2.80275,-2.67477,1155.5,1059.79,1331.22,1.00246
log_lik[6],-1.57182,0.00118412,0.039862,0.0405403,-1.64,-1.57072,-1.50728,1155.5,1059.79,1331.22,1.00246
log_lik[7],-4.54096,0.0076754,0.267273,0.268311,-5.00519,-4.52801,-4.12379,1155.5,1059.79,1331.22,1.00246
log_lik[8],-1.46518,0.00150145,0.0508491,0.0514722,-1.55079,-1.4645,-1.38165,1155.5,1059.79,1331.22,1.00246
log_lik[9],-1.69978,0.000804068,0.0267173,0.0272205,-1.74704,-1.69817,-1.65803,1155.5,1059.79,1331.22,1.00246
log_lik[10],-1.65179,0.000946436,0.0316384,0.032097,-1.7069,-1.65037,-1.6015,1155.5,1059.79,1331.22,1.00246
log_lik[11],-1.57182,0.00118412,0.039862,0.0405403,-1.64,-1.57072,-1.50728,1155.5,1059.79,1331.22,1.00246
log_lik[12],-1.50184,0.00139233,0.0470703,0.0477276,-1.58146,-1.50101,-1.42483,1155.5,1059.79,1331.22,1.00246
log_lik[13],-1.84307,0.000382301,0.0122146,0.0121508,-1.86691,-1.84089,-1.82684,1145.24,1059.79,1319.4,1.00236
log_lik[14],-2.93142,0.00287575,0.100926,0.100484,-3.10902,-2.9249,-2.77736,1155.5,1059.79,1331.22,1.00246
log_lik[15],-1.47584,0.0014697,0.0497496,0.0503616,-1.55971,-1.47513,-1.39421,1155.5,1059.79,1331.22,1.00246
log_lik[16],-2.01969,0.000180709,0.00755541,0.00442067,-2.03491,-2.01702,-2.01368,1384.35,2554.18,1594.87,1.00458
log_lik[17],-3.40262,0.00428066,0.149615,0.149685,-3.66413,-3.39421,-3.17153,1155.5,1059.79,1331.22,1.00246
