,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-145.027,0.0236146,0.768262,0.342718,-146.497,-144.736,-144.487,1559.95,1429.09,1729.44,1.0009
sigma,1.50626,0.00255008,0.0838013,0.0849131,1.3789,1.50299,1.64766,1113.61,1377.6,1234.6,1.003
log_lik[1],-1.35831,0.00157239,0.0519878,0.0532949,-1.44419,-1.35752,-1.27721,1113.61,1377.6,1234.6,1.003
log_lik[2],-3.08637,0.00413104,0.13934,0.142269,-3.32034,-3.07723,-2.87516,1113.61,1377.6,1234.6,1.003
log_lik[3],-1.52251,0.00103396,0.0339261,0.0345455,-1.58017,-1.52093,-1.47135,1113.61,1377.6,1234.6,1.003
log_lik[4],-1.43216,0.00132997,0.043855,0.0448068,-1.50535,-1.43101,-1.36452,1113.61,1377.6,1234.6,1.003
log_lik[5],-1.96039,0.000437992,0.0153808,0.0138171,-1.98907,-1.95669,-1.9429,1164.93,1470.27,1291.5,1.00358
log_lik[6],-2.58159,0.00246841,0.083568,0.0849554,-2.72353,-2.57489,-2.45717,1113.61,1377.6,1234.6,1.003
log_lik[7],-2.0577,0.000749727,0.0258868,0.0250706,-2.10412,-2.05353,-2.02334,1116.08,1377.6,1237.33,1.00301
log_lik[8],-1.3279,0.00167228,0.0553394,0.0568168,-1.41901,-1.32726,-1.24125,1113.61,1377.6,1234.6,1.003
log_lik[9],-2.00818,0.000589584,0.0205071,0.0194224,-2.04557,-2.00425,-1.98234,1138.79,1377.6,1262.51,1.00307
log_lik[10],-2.16196,0.00108961,0.0373042,0.0371533,-2.22738,-2.15728,-2.10968,1113.61,1377.6,1234.6,1.003
log_lik[11],-1.96039,0.000437992,0.0153808,0.0138171,-1.98907,-1.95669,-1.9429,1164.93,1470.27,1291.5,1.00358
log_lik[12],-1.47386,0.00119325,0.0392685,0.0400602,-1.53988,-1.47251,-1.41383,1113.61,1377.6,1234.6,1.003
log_lik[13],-1.38263,0.0014925,0.0493076,0.0505266,-1.46434,-1.38173,-1.30597,1113.61,1377.6,1234.6,1.003
log_lik[14],-1.45214,0.00126444,0.0416566,0.0425339,-1.52189,-1.4509,-1.38815,1113.61,1377.6,1234.6,1.003
log_lik[15],-1.64067,0.000649207,0.0210313,0.0210656,-1.67801,-1.63852,-1.61105,1113.61,1377.6,1234.6,1.003
log_lik[16],-1.91435,0.000296251,0.0105884,0.00807587,-1.93463,-1.91096,-1.90451,1200.84,2383.0,1331.31,1.00376
log_lik[17],-1.38263,0.0014925,0.0493076,0.0505266,-1.46434,-1.38173,-1.30597,1113.61,1377.6,1234.6,1.003
log_lik[18],-1.35831,0.00157239,0.0519878,0.0532949,-1.44419,-1.35752,-1.27721,1113.61,1377.6,1234.6,1.003
log_lik[19],-4.35136,0.00830004,0.279185,0.2857,-4.81597,-4.3361,-3.92267,1113.61,1377.6,1234.6,1.003
log_lik[20],-1.91435,0.000296251,0.0105884,0.00807587,-1.93463,-1.91096,-1.90451,1200.84,2383.0,1331.31,1.00376
log_lik[21],-1.57812,0.000852382,0.0278381,0.0282685,-1.62621,-1.57626,-1.53709,1113.61,1377.6,1234.6,1.003
log_lik[22],-1.52251,0.00103396,0.0339261,0.0345455,-1.58017,-1.52093,-1.47135,1113.61,1377.6,1234.6,1.003
log_lik[23],-2.16196,0.00108961,0.0373042,0.0371533,-2.22738,-2.15728,-2.10968,1113.61,1377.6,1234.6,1.003
log_lik[24],-1.52251,0.00103396,0.0339261,0.0345455,-1.58017,-1.52093,-1.47135,1113.61,1377.6,1234.6,1.003
log_lik[25],-1.96039,0.000437992,0.0153808,0.0138171,-1.98907,-1.95669,-1.9429,1164.93,1470.27,1291.5,1.00358
log_lik[26],-1.74753,0.000311174,0.00976809,0.00832235,-1.7665,-1.74489,-1.73756,1043.63,1377.6,1157.01,1.00334
log_lik[27],-1.47386,0.00119325,0.0392685,0.0400602,-1.53988,-1.47251,-1.41383,1113.61,1377.6,1234.6,1.003
log_lik[28],-2.39132,0.00184239,0.0625659,0.0632313,-2.49857,-2.38554,-2.29961,1113.61,1377.6,1234.6,1.003
log_lik[29],-1.34093,0.00162946,0.0539028,0.0552905,-1.42981,-1.34023,-1.25666,1113.61,1377.6,1234.6,1.003
log_lik[30],-2.27316,0.00145389,0.0495394,0.0497776,-2.35887,-2.26795,-2.20177,1113.61,1377.6,1234.6,1.003
log_lik[31],-1.74753,0.000311174,0.00976809,0.00832235,-1.7665,-1.74489,-1.73756,1043.63,1377.6,1157.01,1.00334
log_lik[32],-1.47386,0.00119325,0.0392685,0.0400602,-1.53988,-1.47251,-1.41383,1113.61,1377.6,1234.6,1.003
log_lik[33],-2.45301,0.00204528,0.0693724,0.0701615,-2.5715,-2.44693,-2.35069,1113.61,1377.6,1234.6,1.003
log_lik[34],-1.3279,0.00167228,0.0553394,0.0568168,-1.41901,-1.32726,-1.24125,1113.61,1377.6,1234.6,1.003
log_lik[35],-1.33485,0.00164944,0.0545732,0.0560067,-1.42477,-1.33417,-1.24947,1113.61,1377.6,1234.6,1.003
log_lik[36],-1.74753,0.000311174,0.00976809,0.00832235,-1.7665,-1.74489,-1.73756,1043.63,1377.6,1157.01,1.00334
log_lik[37],-2.58159,0.00246841,0.083568,0.0849554,-2.72353,-2.57489,-2.45717,1113.61,1377.6,1234.6,1.003
log_lik[38],-1.35831,0.00157239,0.0519878,0.0532949,-1.44419,-1.35752,-1.27721,1113.61,1377.6,1234.6,1.003
log_lik[39],-1.64067,0.000649207,0.0210313,0.0210656,-1.67801,-1.63852,-1.61105,1113.61,1377.6,1234.6,1.003
