,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-156.671,0.0277991,0.847845,0.3383,-158.282,-156.344,-156.1,1270.0,1359.24,1425.37,1.00354
sigma,1.61387,0.00273694,0.0893619,0.0856359,1.47349,1.60966,1.76418,1119.04,1122.89,1255.93,1.00225
log_lik[1],-1.69874,0.000692703,0.02214,0.0210004,-1.73764,-1.69649,-1.6664,1119.04,1122.89,1255.94,1.00227
log_lik[2],-1.66923,0.000787107,0.0253265,0.0241678,-1.71317,-1.66709,-1.63132,1119.04,1122.89,1255.94,1.00226
log_lik[3],-1.40286,0.00164647,0.0543829,0.052566,-1.49227,-1.40175,-1.31467,1119.04,1122.89,1255.94,1.00223
log_lik[4],-1.76231,0.000491215,0.0153554,0.014128,-1.79036,-1.75981,-1.74197,1120.26,1122.89,1257.31,1.0023
log_lik[5],-2.03246,0.000421329,0.0155683,0.0136327,-2.06311,-2.02891,-2.01461,1152.4,1463.68,1293.38,1.00047
log_lik[6],-1.44448,0.0015118,0.0498272,0.0482286,-1.52679,-1.44321,-1.36415,1119.04,1122.89,1255.94,1.00223
log_lik[7],-1.44448,0.0015118,0.0498272,0.0482286,-1.52679,-1.44321,-1.36415,1119.04,1122.89,1255.94,1.00223
log_lik[8],-1.94771,0.000178689,0.00712187,0.0037446,-1.96236,-1.94502,-1.94221,1694.22,2360.6,1901.48,1.00075
log_lik[9],-2.03246,0.000421329,0.0155683,0.0136327,-2.06311,-2.02891,-2.01461,1152.4,1463.68,1293.38,1.00047
log_lik[10],-2.66812,0.00246866,0.0848812,0.0818096,-2.81875,-2.66211,-2.54152,1119.04,1122.89,1255.93,1.00145
log_lik[11],-3.06767,0.00376455,0.128731,0.124704,-3.29372,-3.06012,-2.87287,1119.04,1122.89,1255.93,1.00157
log_lik[12],-2.60682,0.00226997,0.078158,0.0753311,-2.74588,-2.60105,-2.49069,1119.04,1122.89,1255.93,1.00143
log_lik[13],-1.44448,0.0015118,0.0498272,0.0482286,-1.52679,-1.44321,-1.36415,1119.04,1122.89,1255.94,1.00223
log_lik[14],-2.12327,0.000708077,0.0252994,0.0234547,-2.17106,-2.11937,-2.08969,1118.96,1122.89,1255.84,1.00109
log_lik[15],-1.94771,0.000178689,0.00712187,0.0037446,-1.96236,-1.94502,-1.94221,1694.22,2360.6,1901.48,1.00075
log_lik[16],-1.94771,0.000178689,0.00712187,0.0037446,-1.96236,-1.94502,-1.94221,1694.22,2360.6,1901.48,1.00075
log_lik[17],-1.61475,0.000962115,0.0312392,0.029933,-1.66799,-1.61281,-1.56655,1119.04,1122.89,1255.94,1.00225
log_lik[18],-1.76231,0.000491215,0.0153554,0.014128,-1.79036,-1.75981,-1.74197,1120.26,1122.89,1257.31,1.0023
log_lik[19],-2.12327,0.000708077,0.0252994,0.0234547,-2.17106,-2.11937,-2.08969,1118.96,1122.89,1255.84,1.00109
log_lik[20],-1.40286,0.00164647,0.0543829,0.052566,-1.49227,-1.40175,-1.31467,1119.04,1122.89,1255.94,1.00223
log_lik[21],-1.61475,0.000962115,0.0312392,0.029933,-1.66799,-1.61281,-1.56655,1119.04,1122.89,1255.94,1.00225
log_lik[22],-5.8827,0.0129009,0.437889,0.424578,-6.64011,-5.86428,-5.20732,1119.04,1122.89,1255.93,1.00175
log_lik[23],-2.03246,0.000421329,0.0155683,0.0136327,-2.06311,-2.02891,-2.01461,1152.4,1463.68,1293.38,1.00047
log_lik[24],-1.40816,0.00162933,0.0538029,0.0520032,-1.49667,-1.40703,-1.32097,1119.04,1122.89,1255.93,1.00223
log_lik[25],-1.66923,0.000787107,0.0253265,0.0241678,-1.71317,-1.66709,-1.63132,1119.04,1122.89,1255.94,1.00226
log_lik[26],-1.40286,0.00164647,0.0543829,0.052566,-1.49227,-1.40175,-1.31467,1119.04,1122.89,1255.94,1.00223
log_lik[27],-1.47173,0.00142369,0.046847,0.0453918,-1.54938,-1.47034,-1.39653,1119.04,1122.89,1255.93,1.00226
log_lik[28],-1.9076,0.000125761,0.00452207,0.00187297,-1.91723,-1.90582,-1.90446,1557.6,1608.77,1748.15,1.00421
log_lik[29],-1.43313,0.00154852,0.0510694,0.049424,-1.51738,-1.4319,-1.35065,1119.04,1122.89,1255.93,1.00223
log_lik[30],-2.12327,0.000708077,0.0252994,0.0234547,-2.17106,-2.11937,-2.08969,1118.96,1122.89,1255.84,1.00109
log_lik[31],-1.40816,0.00162933,0.0538029,0.0520032,-1.49667,-1.40703,-1.32097,1119.04,1122.89,1255.93,1.00223
log_lik[32],-1.47173,0.00142369,0.046847,0.0453918,-1.54938,-1.47034,-1.39653,1119.04,1122.89,1255.93,1.00226
log_lik[33],-4.21184,0.00747762,0.254373,0.247129,-4.65386,-4.19988,-3.82171,1119.04,1122.89,1255.93,1.0017
log_lik[34],-1.72977,0.000593942,0.0188104,0.0176182,-1.76337,-1.72739,-1.70328,1119.04,1122.89,1255.94,1.00228
log_lik[35],-1.52394,0.00125495,0.0411399,0.039822,-1.59268,-1.52236,-1.4586,1119.04,1122.89,1255.94,1.00225
log_lik[36],-2.37677,0.00152493,0.0529471,0.0508302,-2.47241,-2.3719,-2.29992,1119.04,1122.89,1255.94,1.00131
log_lik[37],-1.52394,0.00125495,0.0411399,0.039822,-1.59268,-1.52236,-1.4586,1119.04,1122.89,1255.94,1.00225
log_lik[38],-1.66923,0.000787107,0.0253265,0.0241678,-1.71317,-1.66709,-1.63132,1119.04,1122.89,1255.94,1.00226
log_lik[39],-1.61475,0.000962115,0.0312392,0.029933,-1.66799,-1.61281,-1.56655,1119.04,1122.89,1255.94,1.00225
log_lik[40],-2.37677,0.00152493,0.0529471,0.0508302,-2.47241,-2.3719,-2.29992,1119.04,1122.89,1255.94,1.00131
log_lik[41],-1.44448,0.0015118,0.0498272,0.0482286,-1.52679,-1.44321,-1.36415,1119.04,1122.89,1255.94,1.00223
log_lik[42],-1.40816,0.00162933,0.0538029,0.0520032,-1.49667,-1.40703,-1.32097,1119.04,1122.89,1255.93,1.00223
log_lik[43],-1.48762,0.00137232,0.0451093,0.0437156,-1.56256,-1.48617,-1.41542,1119.04,1122.89,1255.94,1.00226
log_lik[44],-1.39681,0.00166607,0.0550458,0.0532243,-1.48725,-1.39572,-1.30747,1119.04,1122.89,1255.94,1.00223
log_lik[45],-1.40286,0.00164647,0.0543829,0.052566,-1.49227,-1.40175,-1.31467,1119.04,1122.89,1255.94,1.00223
