,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-130.489,0.0272087,0.824972,0.345379,-132.052,-130.184,-129.932,1258.03,1042.97,1325.64,1.00131
sigma,1.38401,0.00253114,0.0794831,0.0772793,1.25582,1.38297,1.51599,1031.09,1029.19,1086.5,1.0025
log_lik[1],-1.61401,0.000508706,0.0152631,0.0143775,-1.6418,-1.61182,-1.59381,1030.97,1029.19,1086.38,1.00247
log_lik[2],-1.99294,0.000862447,0.0293162,0.0264557,-2.04955,-1.98762,-1.95454,1035.59,1029.19,1091.24,1.00255
log_lik[3],-1.41631,0.00119165,0.0374342,0.0365726,-1.47863,-1.41575,-1.35603,1031.09,1029.19,1086.51,1.0025
log_lik[4],-2.23184,0.00169602,0.0564815,0.0529199,-2.33686,-2.22453,-2.1517,1031.09,1029.19,1086.5,1.0025
log_lik[5],-1.34526,0.00144023,0.0455152,0.0442093,-1.41999,-1.34529,-1.27057,1031.09,1029.19,1086.5,1.0025
log_lik[6],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
log_lik[7],-1.47397,0.000990497,0.0308972,0.0301526,-1.52622,-1.47294,-1.42538,1031.09,1029.19,1086.5,1.0025
log_lik[8],-1.61401,0.000508706,0.0152631,0.0143775,-1.6418,-1.61182,-1.59381,1030.97,1029.19,1086.38,1.00247
log_lik[9],-2.23184,0.00169602,0.0564815,0.0529199,-2.33686,-2.22453,-2.1517,1031.09,1029.19,1086.5,1.0025
log_lik[10],-1.99294,0.000862447,0.0293162,0.0264557,-2.04955,-1.98762,-1.95454,1035.59,1029.19,1091.24,1.00255
log_lik[11],-1.61401,0.000508706,0.0152631,0.0143775,-1.6418,-1.61182,-1.59381,1030.97,1029.19,1086.38,1.00247
log_lik[12],-1.24331,0.00179767,0.0571374,0.0555338,-1.33586,-1.24419,-1.14797,1031.09,1029.19,1086.5,1.0025
log_lik[13],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
log_lik[14],-1.24331,0.00179767,0.0571374,0.0555338,-1.33586,-1.24419,-1.14797,1031.09,1029.19,1086.5,1.0025
log_lik[15],-1.47397,0.000990497,0.0308972,0.0301526,-1.52622,-1.47294,-1.42538,1031.09,1029.19,1086.5,1.0025
log_lik[16],-3.14622,0.00491166,0.161065,0.153077,-3.43659,-3.13134,-2.90636,1031.09,1029.19,1086.5,1.0025
log_lik[17],-1.25155,0.00176876,0.0561974,0.0545895,-1.34266,-1.25236,-1.15788,1031.09,1029.19,1086.51,1.0025
log_lik[18],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
log_lik[19],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
log_lik[20],-1.93837,0.000674346,0.0231743,0.0204698,-1.98391,-1.93349,-1.90958,1056.97,1089.15,1113.78,1.0027
log_lik[21],-2.36364,0.00215875,0.0715324,0.067226,-2.49538,-2.35524,-2.26048,1031.09,1029.19,1086.5,1.0025
log_lik[22],-1.74066,0.000154955,0.00482583,0.00198617,-1.75024,-1.73885,-1.73741,1268.5,1131.27,1336.67,1.00121
log_lik[23],-1.27935,0.00167122,0.0530259,0.0514874,-1.3656,-1.27994,-1.19131,1031.09,1029.19,1086.5,1.0025
log_lik[24],-1.25155,0.00176876,0.0561974,0.0545895,-1.34266,-1.25236,-1.15788,1031.09,1029.19,1086.51,1.0025
log_lik[25],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
log_lik[26],-1.25155,0.00176876,0.0561974,0.0545895,-1.34266,-1.25236,-1.15788,1031.09,1029.19,1086.51,1.0025
log_lik[27],-2.88982,0.00400929,0.131718,0.124934,-3.12822,-2.87706,-2.69475,1031.09,1029.19,1086.5,1.0025
log_lik[28],-1.25155,0.00176876,0.0561974,0.0545895,-1.34266,-1.25236,-1.15788,1031.09,1029.19,1086.51,1.0025
log_lik[29],-1.99294,0.000862447,0.0293162,0.0264557,-2.04955,-1.98762,-1.95454,1035.59,1029.19,1091.24,1.00255
log_lik[30],-1.34526,0.00144023,0.0455152,0.0442093,-1.41999,-1.34529,-1.27057,1031.09,1029.19,1086.5,1.0025
log_lik[31],-2.23184,0.00169602,0.0564815,0.0529199,-2.33686,-2.22453,-2.1517,1031.09,1029.19,1086.5,1.0025
log_lik[32],-1.47397,0.000990497,0.0308972,0.0301526,-1.52622,-1.47294,-1.42538,1031.09,1029.19,1086.5,1.0025
log_lik[33],-2.10827,0.00126314,0.0423995,0.0392025,-2.18825,-2.10199,-2.04972,1031.09,1029.19,1086.5,1.0025
log_lik[34],-1.25155,0.00176876,0.0561974,0.0545895,-1.34266,-1.25236,-1.15788,1031.09,1029.19,1086.51,1.0025
log_lik[35],-1.47397,0.000990497,0.0308972,0.0301526,-1.52622,-1.47294,-1.42538,1031.09,1029.19,1086.5,1.0025
log_lik[36],-1.61401,0.000508706,0.0152631,0.0143775,-1.6418,-1.61182,-1.59381,1030.97,1029.19,1086.38,1.00247
log_lik[37],-1.24331,0.00179767,0.0571374,0.0555338,-1.33586,-1.24419,-1.14797,1031.09,1029.19,1086.5,1.0025
log_lik[38],-1.74066,0.000154955,0.00482583,0.00198617,-1.75024,-1.73885,-1.73741,1268.5,1131.27,1336.67,1.00121
log_lik[39],-1.24331,0.00179767,0.0571374,0.0555338,-1.33586,-1.24419,-1.14797,1031.09,1029.19,1086.5,1.0025
log_lik[40],-1.26803,0.00171096,0.0543178,0.0527302,-1.35625,-1.2687,-1.17769,1031.09,1029.19,1086.5,1.0025
log_lik[41],-1.36688,0.00136451,0.0430535,0.0418803,-1.43784,-1.36674,-1.29658,1031.09,1029.19,1086.51,1.0025
