,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-145.647,0.0212889,0.729208,0.367403,-147.102,-145.37,-145.103,1435.32,1371.23,1575.54,1.0035
sigma,1.51391,0.00255249,0.0839472,0.0884389,1.38478,1.51053,1.65383,1131.93,1124.23,1242.52,1.00383
log_lik[1],-2.70817,0.00281366,0.0972559,0.101379,-2.8741,-2.701,-2.56456,1131.93,1124.23,1242.52,1.00383
log_lik[2],-1.58065,0.000860442,0.0279855,0.0294575,-1.6284,-1.57878,-1.53883,1131.93,1124.23,1242.52,1.00383
log_lik[3],-3.39706,0.00504574,0.173503,0.180939,-3.68993,-3.38665,-3.13654,1131.93,1124.23,1242.52,1.00383
log_lik[4],-1.67612,0.000555746,0.017595,0.0180131,-1.70767,-1.6738,-1.65189,1133.33,1124.23,1244.05,1.00381
log_lik[5],-1.43616,0.00132634,0.0438764,0.0465824,-1.50844,-1.43497,-1.36772,1131.93,1124.23,1242.52,1.00383
log_lik[6],-1.40176,0.00143747,0.0476707,0.050615,-1.47987,-1.40073,-1.32698,1131.93,1124.23,1242.52,1.00383
log_lik[7],-1.33984,0.00163761,0.0545057,0.0579766,-1.42846,-1.3391,-1.25365,1131.93,1124.23,1242.52,1.00383
log_lik[8],-1.58065,0.000860442,0.0279855,0.0294575,-1.6284,-1.57878,-1.53883,1131.93,1124.23,1242.52,1.00383
log_lik[9],-3.39706,0.00504574,0.173503,0.180939,-3.68993,-3.38665,-3.13654,1131.93,1124.23,1242.52,1.00383
log_lik[10],-1.47745,0.00119305,0.0393271,0.0415857,-1.54271,-1.47606,-1.41661,1131.94,1124.23,1242.52,1.00383
log_lik[11],-1.45594,0.00126246,0.0416959,0.0441602,-1.52486,-1.45466,-1.39115,1131.94,1124.23,1242.52,1.00383
log_lik[12],-1.33296,0.00165986,0.0552655,0.0588083,-1.42275,-1.33225,-1.2455,1131.93,1124.23,1242.52,1.00383
log_lik[13],-2.38565,0.00176996,0.0615916,0.0636684,-2.49216,-2.38,-2.29678,1131.93,1124.23,1242.52,1.00383
log_lik[14],-1.3536,0.00159313,0.0529863,0.0563587,-1.43988,-1.3528,-1.26995,1131.94,1124.23,1242.52,1.00383
log_lik[15],-1.58065,0.000860442,0.0279855,0.0294575,-1.6284,-1.57878,-1.53883,1131.93,1124.23,1242.52,1.00383
log_lik[16],-1.33296,0.00165986,0.0552655,0.0588083,-1.42275,-1.33225,-1.2455,1131.93,1124.23,1242.52,1.00383
log_lik[17],-1.64257,0.000662104,0.0212254,0.022106,-1.67982,-1.64041,-1.61217,1131.93,1124.23,1242.52,1.00383
log_lik[18],-2.70817,0.00281366,0.0972559,0.101379,-2.8741,-2.701,-2.56456,1131.93,1124.23,1242.52,1.00383
log_lik[19],-3.83999,0.00648248,0.22254,0.232004,-4.21446,-3.82749,-3.5043,1131.93,1124.23,1242.52,1.00383
log_lik[20],-1.37424,0.00152641,0.0507077,0.0538881,-1.45702,-1.37334,-1.29439,1131.93,1124.23,1242.52,1.00383
log_lik[21],-1.64257,0.000662104,0.0212254,0.022106,-1.67982,-1.64041,-1.61217,1131.93,1124.23,1242.52,1.00383
log_lik[22],-3.07369,0.0039973,0.137707,0.143579,-3.30697,-3.0648,-2.86805,1131.93,1124.23,1242.52,1.00383
log_lik[23],-1.95907,0.000400476,0.0147929,0.0134219,-1.98698,-1.95542,-1.94274,1155.71,1422.72,1268.62,1.00366
