,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-212.454,0.0329825,0.827492,0.359738,-214.217,-212.128,-211.87,839.53,778.828,904.666,1.00622
sigma,1.95979,0.000960716,0.0341867,0.0307631,1.89133,1.96814,1.99775,898.565,756.352,968.281,1.00182
log_lik[1],-2.01969,6.7578e-05,0.0022082,0.00240315,-2.02253,-2.02007,-2.01541,899.633,756.352,969.432,1.00214
log_lik[2],-1.60995,0.000474234,0.0169916,0.0150693,-1.62858,-1.61418,-1.57588,898.567,756.352,968.283,1.00181
log_lik[3],-1.96268,0.000123944,0.00424487,0.00416166,-1.96772,-1.9636,-1.95426,898.577,756.352,968.294,1.00191
log_lik[4],-3.36346,0.00126909,0.0464905,0.0390349,-3.45686,-3.35121,-3.3145,898.562,756.352,968.278,1.00173
log_lik[5],-1.88481,0.000201174,0.0070524,0.00654219,-1.89284,-1.88646,-1.87072,898.637,756.352,968.359,1.00186
log_lik[6],-2.01969,6.7578e-05,0.0022082,0.00240315,-2.02253,-2.02007,-2.01541,899.633,756.352,969.432,1.00214
log_lik[7],-1.66492,0.000419603,0.0150027,0.0133661,-1.68143,-1.66863,-1.63484,898.583,756.352,968.301,1.00181
log_lik[8],-2.08077,1.23706e-05,0.000495196,0.000418538,-2.0813,-2.08069,-2.08034,1000.16,1497.61,1077.76,1.0039
log_lik[9],-2.32662,0.000238591,0.00897071,0.00701522,-2.34465,-2.32412,-2.31763,898.637,756.352,968.359,1.00165
log_lik[10],-2.08077,1.23706e-05,0.000495196,0.000418538,-2.0813,-2.08069,-2.08034,1000.16,1497.61,1077.76,1.0039
log_lik[11],-1.64252,0.00044186,0.0158129,0.0140599,-1.6599,-1.64645,-1.61082,898.571,756.352,968.287,1.00181
log_lik[12],-1.5962,0.000487892,0.0174888,0.0154929,-1.61536,-1.60056,-1.56113,898.576,756.352,968.293,1.0018
log_lik[13],-1.73872,0.000346265,0.0123329,0.0110735,-1.75239,-1.74175,-1.71401,898.583,756.352,968.3,1.00182
log_lik[14],-1.60435,0.000479798,0.0171942,0.0152428,-1.62319,-1.60863,-1.56987,898.57,756.352,968.287,1.00181
log_lik[15],-2.62235,0.00053243,0.019668,0.016169,-2.66188,-2.61707,-2.60196,898.564,756.352,968.28,1.00171
log_lik[16],-1.88481,0.000201174,0.0070524,0.00654219,-1.89284,-1.88646,-1.87072,898.637,756.352,968.359,1.00186
log_lik[17],-1.59213,0.000491939,0.0176362,0.015619,-1.61145,-1.59653,-1.55677,898.569,756.352,968.286,1.0018
log_lik[18],-1.88481,0.000201174,0.0070524,0.00654219,-1.89284,-1.88646,-1.87072,898.637,756.352,968.359,1.00186
log_lik[19],-1.66492,0.000419603,0.0150027,0.0133661,-1.68143,-1.66863,-1.63484,898.583,756.352,968.301,1.00181
log_lik[20],-2.14593,6.00545e-05,0.00246606,0.00143775,-2.15082,-2.14512,-2.1439,898.484,756.352,968.194,1.00125
log_lik[21],-2.96796,0.000875954,0.0321758,0.0268529,-3.03261,-2.95943,-2.93425,898.569,756.352,968.285,1.00173
log_lik[22],-1.77537,0.000309855,0.0110075,0.00994143,-1.78763,-1.77805,-1.75333,898.579,756.352,968.296,1.00183
log_lik[23],-2.62235,0.00053243,0.019668,0.016169,-2.66188,-2.61707,-2.60196,898.564,756.352,968.28,1.00171
log_lik[24],-1.64252,0.00044186,0.0158129,0.0140599,-1.6599,-1.64645,-1.61082,898.571,756.352,968.287,1.00181
log_lik[25],-2.14593,6.00545e-05,0.00246606,0.00143775,-2.15082,-2.14512,-2.1439,898.484,756.352,968.194,1.00125
log_lik[26],-1.6242,0.00046007,0.0164759,0.0146277,-1.64228,-1.6283,-1.59116,898.578,756.352,968.295,1.00181
log_lik[27],-1.60435,0.000479798,0.0171942,0.0152428,-1.62319,-1.60863,-1.56987,898.57,756.352,968.287,1.00181
log_lik[28],-1.5962,0.000487892,0.0174888,0.0154929,-1.61536,-1.60056,-1.56113,898.576,756.352,968.293,1.0018
log_lik[29],-3.36346,0.00126909,0.0464905,0.0390349,-3.45686,-3.35121,-3.3145,898.562,756.352,968.278,1.00173
log_lik[30],-1.96268,0.000123944,0.00424487,0.00416166,-1.96772,-1.9636,-1.95426,898.577,756.352,968.294,1.00191
log_lik[31],-3.94525,0.00184742,0.0675489,0.0569819,-4.08094,-3.92754,-3.87386,898.564,756.352,968.28,1.00174
log_lik[32],-1.73872,0.000346265,0.0123329,0.0110735,-1.75239,-1.74175,-1.71401,898.583,756.352,968.3,1.00182
log_lik[33],-3.36346,0.00126909,0.0464905,0.0390349,-3.45686,-3.35121,-3.3145,898.562,756.352,968.278,1.00173
log_lik[34],-2.53277,0.000443399,0.0164265,0.0134029,-2.56578,-2.52833,-2.51583,898.573,756.352,968.29,1.0017
log_lik[35],-1.73872,0.000346265,0.0123329,0.0110735,-1.75239,-1.74175,-1.71401,898.583,756.352,968.3,1.00182
log_lik[36],-1.96268,0.000123944,0.00424487,0.00416166,-1.96772,-1.9636,-1.95426,898.577,756.352,968.294,1.00191
log_lik[37],-2.08077,1.23706e-05,0.000495196,0.000418538,-2.0813,-2.08069,-2.08034,1000.16,1497.61,1077.76,1.0039
log_lik[38],-3.07587,0.000983216,0.0360814,0.0301747,-3.14836,-3.06633,-3.038,898.566,756.352,968.283,1.00173
log_lik[39],-3.36346,0.00126909,0.0464905,0.0390349,-3.45686,-3.35121,-3.3145,898.562,756.352,968.278,1.00173
log_lik[40],-2.01969,6.7578e-05,0.0022082,0.00240315,-2.02253,-2.02007,-2.01541,899.633,756.352,969.432,1.00214
log_lik[41],-2.32662,0.000238591,0.00897071,0.00701522,-2.34465,-2.32412,-2.31763,898.637,756.352,968.359,1.00165
log_lik[42],-2.71601,0.000625515,0.0230572,0.0190645,-2.76234,-2.70985,-2.692,898.568,756.352,968.284,1.00172
log_lik[43],-2.62235,0.00053243,0.019668,0.016169,-2.66188,-2.61707,-2.60196,898.564,756.352,968.28,1.00171
log_lik[44],-1.83798,0.000247668,0.00874413,0.00801204,-1.84782,-1.84007,-1.82048,898.588,756.352,968.306,1.00185
log_lik[45],-2.62235,0.00053243,0.019668,0.016169,-2.66188,-2.61707,-2.60196,898.564,756.352,968.28,1.00171
log_lik[46],-1.88481,0.000201174,0.0070524,0.00654219,-1.89284,-1.88646,-1.87072,898.637,756.352,968.359,1.00186
log_lik[47],-2.32662,0.000238591,0.00897071,0.00701522,-2.34465,-2.32412,-2.31763,898.637,756.352,968.359,1.00165
log_lik[48],-2.25129,0.000163822,0.00624977,0.00471949,-2.26384,-2.24949,-2.2452,898.648,756.352,968.371,1.00161
log_lik[49],-1.60435,0.000479798,0.0171942,0.0152428,-1.62319,-1.60863,-1.56987,898.57,756.352,968.287,1.00181
log_lik[50],-2.32662,0.000238591,0.00897071,0.00701522,-2.34465,-2.32412,-2.31763,898.637,756.352,968.359,1.00165
log_lik[51],-1.5962,0.000487892,0.0174888,0.0154929,-1.61536,-1.60056,-1.56113,898.576,756.352,968.293,1.0018
log_lik[52],-1.70615,0.000378634,0.0135112,0.0120836,-1.72107,-1.70948,-1.67907,898.566,756.352,968.282,1.00182
log_lik[53],-1.60435,0.000479798,0.0171942,0.0152428,-1.62319,-1.60863,-1.56987,898.57,756.352,968.287,1.00181
log_lik[54],-1.64252,0.00044186,0.0158129,0.0140599,-1.6599,-1.64645,-1.61082,898.571,756.352,968.287,1.00181
