,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-140.4,0.0244004,0.793184,0.329975,-141.957,-140.097,-139.858,1344.9,1143.24,1537.03,1.00222
sigma,1.47599,0.00242896,0.0812397,0.0791864,1.35086,1.471,1.61486,1123.14,1186.41,1283.59,1.00169
log_lik[1],-1.30767,0.00162626,0.0546895,0.0538496,-1.39894,-1.30578,-1.22075,1123.14,1186.41,1283.59,1.00169
log_lik[2],-3.13861,0.00425791,0.145334,0.143252,-3.38704,-3.13269,-2.91484,1123.14,1186.41,1283.59,1.00169
log_lik[3],-1.33933,0.00152497,0.0512462,0.0504126,-1.42515,-1.33737,-1.25821,1123.14,1186.41,1283.59,1.00169
log_lik[4],-2.75415,0.00302461,0.103408,0.101924,-2.93217,-2.74908,-2.59653,1123.14,1186.41,1283.59,1.00169
log_lik[5],-1.32938,0.0015568,0.0523282,0.0514533,-1.41691,-1.32744,-1.24644,1123.14,1186.41,1283.59,1.00169
log_lik[6],-1.63333,0.000589999,0.0194685,0.0186261,-1.66856,-1.63073,-1.60606,1123.15,1186.41,1283.6,1.00186
log_lik[7],-1.30767,0.00162626,0.0546895,0.0538496,-1.39894,-1.30578,-1.22075,1123.14,1186.41,1283.59,1.00169
log_lik[8],-1.30767,0.00162626,0.0546895,0.0538496,-1.39894,-1.30578,-1.22075,1123.14,1186.41,1283.59,1.00169
log_lik[9],-1.82782,0.000133715,0.00486557,0.00214006,-1.83735,-1.82599,-1.82442,1535.82,1837.82,1755.22,1.00169
log_lik[10],-1.63333,0.000589999,0.0194685,0.0186261,-1.66856,-1.63073,-1.60606,1123.15,1186.41,1283.6,1.00186
log_lik[11],-1.3149,0.00160311,0.0539024,0.0530614,-1.40493,-1.313,-1.22932,1123.14,1186.41,1283.59,1.00169
log_lik[12],-1.41622,0.0012792,0.0428916,0.0420698,-1.48881,-1.4141,-1.34919,1123.14,1186.41,1283.59,1.00169
log_lik[13],-1.3149,0.00160311,0.0539024,0.0530614,-1.40493,-1.313,-1.22932,1123.14,1186.41,1283.59,1.00169
log_lik[14],-1.7446,0.000253178,0.00809139,0.00560667,-1.76068,-1.74183,-1.73744,1159.88,1186.41,1325.58,1.00295
log_lik[15],-3.13861,0.00425791,0.145334,0.143252,-3.38704,-3.13269,-2.91484,1123.14,1186.41,1283.59,1.00169
log_lik[16],-1.5103,0.000979212,0.0326943,0.0319064,-1.5667,-1.50797,-1.4605,1123.14,1186.41,1283.59,1.00169
log_lik[17],-1.36466,0.00144397,0.0484927,0.0477081,-1.44612,-1.36265,-1.28818,1123.14,1186.41,1283.59,1.00169
log_lik[18],-3.30506,0.00479198,0.163489,0.161005,-3.58398,-3.29877,-3.05265,1123.14,1186.41,1283.59,1.00169
log_lik[19],-1.32124,0.00158285,0.0532136,0.0523539,-1.41017,-1.31932,-1.23681,1123.14,1186.41,1283.59,1.00169
log_lik[20],-1.5682,0.000795354,0.0264455,0.0257065,-1.61464,-1.56574,-1.529,1123.14,1186.41,1283.59,1.00171
log_lik[21],-1.41622,0.0012792,0.0428916,0.0420698,-1.48881,-1.4141,-1.34919,1123.14,1186.41,1283.59,1.00169
