,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-152.791,0.0334245,0.904746,0.348278,-154.574,-152.449,-152.191,1271.5,1040.5,1389.61,1.00508
sigma,1.58142,0.00285984,0.0906709,0.0877809,1.44174,1.5772,1.73978,1082.96,818.879,1183.57,1.00392
log_lik[1],-1.39535,0.0017037,0.0547311,0.0536803,-1.48883,-1.39422,-1.30828,1082.96,818.879,1183.56,1.00392
log_lik[2],-1.40402,0.00167418,0.0537545,0.0526897,-1.49592,-1.40286,-1.31862,1082.96,818.879,1183.56,1.00392
log_lik[3],-1.38273,0.00174665,0.0561517,0.0550564,-1.4785,-1.38166,-1.29325,1082.96,818.879,1183.56,1.00392
log_lik[4],-1.47105,0.00144619,0.0462135,0.0451198,-1.55077,-1.4696,-1.39848,1082.96,818.879,1183.56,1.00392
log_lik[5],-2.51434,0.00212969,0.0720643,0.0700172,-2.64161,-2.50835,-2.40447,1082.96,818.879,1183.56,1.00392
log_lik[6],-1.5089,0.0013176,0.0419603,0.0408208,-1.58175,-1.50728,-1.44359,1082.96,818.879,1183.56,1.00392
log_lik[7],-1.38273,0.00174665,0.0561517,0.0550564,-1.4785,-1.38166,-1.29325,1082.96,818.879,1183.56,1.00392
log_lik[8],-2.23439,0.00117737,0.0405486,0.0393282,-2.30804,-2.22962,-2.1754,1082.96,818.879,1183.56,1.00392
log_lik[9],-1.90871,0.000160024,0.00581699,0.00287343,-1.92036,-1.90654,-1.90446,1551.05,1756.75,1695.14,1.00114
log_lik[10],-1.47105,0.00144619,0.0462135,0.0451198,-1.55077,-1.4696,-1.39848,1082.96,818.879,1183.56,1.00392
log_lik[11],-1.66031,0.000805475,0.0250297,0.0239412,-1.70564,-1.65803,-1.624,1082.96,818.879,1183.56,1.00392
log_lik[12],-1.55306,0.00116777,0.0370053,0.0360006,-1.61788,-1.55125,-1.49621,1082.96,818.879,1183.56,1.00392
log_lik[13],-1.90871,0.000160024,0.00581699,0.00287343,-1.92036,-1.90654,-1.90446,1551.05,1756.75,1695.14,1.00114
log_lik[14],-2.34164,0.00154162,0.0526055,0.0511132,-2.43583,-2.3364,-2.26315,1082.96,818.879,1183.56,1.00392
log_lik[15],-1.37642,0.00176813,0.0568622,0.0557392,-1.47334,-1.37538,-1.28573,1082.96,818.879,1183.56,1.00392
log_lik[16],-1.38825,0.00172786,0.0555302,0.0544655,-1.48302,-1.38715,-1.29982,1082.96,818.879,1183.57,1.00392
log_lik[17],-1.47105,0.00144619,0.0462135,0.0451198,-1.55077,-1.4696,-1.39848,1082.96,818.879,1183.56,1.00392
