,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-129.737,0.020806,0.732246,0.320753,-131.189,-129.464,-129.227,1897.71,1427.31,2069.47,1.00025
sigma,1.37604,0.00235725,0.0759042,0.07564,1.25844,1.37418,1.50655,1084.77,1194.55,1182.95,0.999943
log_lik[1],-1.25329,0.00163329,0.0531856,0.0531938,-1.34253,-1.25335,-1.16855,1084.77,1194.55,1182.95,0.999917
log_lik[2],-2.23693,0.00160704,0.0553038,0.0534781,-2.334,-2.23075,-2.15573,1084.77,1194.55,1182.95,0.999731
log_lik[3],-1.36258,0.00127509,0.0412203,0.0412289,-1.43288,-1.36195,-1.29804,1084.77,1194.55,1182.95,0.999937
log_lik[4],-1.99544,0.000816902,0.0289083,0.0273042,-2.04788,-1.99079,-1.95608,1084.77,1194.55,1182.95,0.999679
log_lik[5],-4.85996,0.0102254,0.343553,0.338331,-5.44187,-4.83715,-4.32425,1084.77,1194.55,1182.95,0.999804
log_lik[6],-1.53745,0.00070412,0.0221908,0.0221069,-1.57745,-1.53571,-1.50523,1084.76,1194.55,1182.95,0.999953
log_lik[7],-1.246,0.00165719,0.0539841,0.0539782,-1.3365,-1.24611,-1.15991,1084.77,1194.55,1182.95,0.999915
log_lik[8],-1.36258,0.00127509,0.0412203,0.0412289,-1.43288,-1.36195,-1.29804,1084.77,1194.55,1182.95,0.999937
log_lik[9],-2.23693,0.00160704,0.0553038,0.0534781,-2.334,-2.23075,-2.15573,1084.77,1194.55,1182.95,0.999731
log_lik[10],-1.246,0.00165719,0.0539841,0.0539782,-1.3365,-1.24611,-1.15991,1084.77,1194.55,1182.95,0.999915
log_lik[11],-1.99544,0.000816902,0.0289083,0.0273042,-2.04788,-1.99079,-1.95608,1084.77,1194.55,1182.95,0.999679
log_lik[12],-1.25329,0.00163329,0.0531856,0.0531938,-1.34253,-1.25335,-1.16855,1084.77,1194.55,1182.95,0.999917
log_lik[13],-1.30325,0.00146948,0.0477125,0.0477055,-1.38383,-1.30299,-1.22774,1084.77,1194.55,1182.95,0.999925
log_lik[14],-2.11202,0.00119776,0.0416264,0.0398796,-2.18601,-2.10663,-2.05246,1084.77,1194.55,1182.95,0.999707
log_lik[15],-1.23768,0.0016845,0.0548967,0.054883,-1.32962,-1.23783,-1.15005,1084.77,1194.55,1182.95,0.999911
log_lik[16],-1.53745,0.00070412,0.0221908,0.0221069,-1.57745,-1.53571,-1.50523,1084.76,1194.55,1182.95,0.999953
log_lik[17],-2.11202,0.00119776,0.0416264,0.0398796,-2.18601,-2.10663,-2.05246,1084.77,1194.55,1182.95,0.999707
log_lik[18],-1.99544,0.000816902,0.0289083,0.0273042,-2.04788,-1.99079,-1.95608,1084.77,1194.55,1182.95,0.999679
log_lik[19],-2.23693,0.00160704,0.0553038,0.0534781,-2.334,-2.23075,-2.15573,1084.77,1194.55,1182.95,0.999731
log_lik[20],-1.53745,0.00070412,0.0221908,0.0221069,-1.57745,-1.53571,-1.50523,1084.76,1194.55,1182.95,0.999953
log_lik[21],-2.23693,0.00160704,0.0553038,0.0534781,-2.334,-2.23075,-2.15573,1084.77,1194.55,1182.95,0.999731
log_lik[22],-1.41255,0.00111155,0.0357618,0.0357769,-1.47419,-1.41159,-1.35724,1084.77,1194.55,1182.95,0.999947
log_lik[23],-2.11202,0.00119776,0.0416264,0.0398796,-2.18601,-2.10663,-2.05246,1084.77,1194.55,1182.95,0.999707
log_lik[24],-1.36258,0.00127509,0.0412203,0.0412289,-1.43288,-1.36195,-1.29804,1084.77,1194.55,1182.95,0.999937
log_lik[25],-2.23693,0.00160704,0.0553038,0.0534781,-2.334,-2.23075,-2.15573,1084.77,1194.55,1182.95,0.999731
log_lik[26],-1.34072,0.00134668,0.0436111,0.0435842,-1.41481,-1.34023,-1.27214,1084.77,1194.55,1182.95,0.999932
log_lik[27],-1.83619,0.000304679,0.0118845,0.00943608,-1.85919,-1.83262,-1.82455,1232.33,2178.06,1343.87,0.999526
log_lik[28],-2.37016,0.00204417,0.069917,0.0679889,-2.49186,-2.36314,-2.26587,1084.77,1194.55,1182.95,0.999742
log_lik[29],-1.30325,0.00146948,0.0477125,0.0477055,-1.38383,-1.30299,-1.22774,1084.77,1194.55,1182.95,0.999925
log_lik[30],-1.30325,0.00146948,0.0477125,0.0477055,-1.38383,-1.30299,-1.22774,1084.77,1194.55,1182.95,0.999925
log_lik[31],-1.30325,0.00146948,0.0477125,0.0477055,-1.38383,-1.30299,-1.22774,1084.77,1194.55,1182.95,0.999925
log_lik[32],-1.23768,0.0016845,0.0548967,0.054883,-1.32962,-1.23783,-1.15005,1084.77,1194.55,1182.95,0.999911
log_lik[33],-1.99544,0.000816902,0.0289083,0.0273042,-2.04788,-1.99079,-1.95608,1084.77,1194.55,1182.95,0.999679
log_lik[34],-1.47083,0.000921074,0.02941,0.0293843,-1.52238,-1.46951,-1.4263,1084.76,1194.55,1182.95,0.999959
log_lik[35],-3.34443,0.00524465,0.176953,0.173629,-3.64621,-3.33123,-3.07133,1084.77,1194.55,1182.95,0.999791
