,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-113.264,0.0214031,0.76155,0.325023,-114.739,-112.972,-112.734,1624.03,1887.72,1812.54,1.00127
sigma,1.24517,0.00221485,0.071071,0.0702895,1.13701,1.24136,1.36876,1089.58,1180.72,1216.05,1.00519
log_lik[1],-1.26379,0.00131448,0.0424938,0.0422366,-1.3371,-1.26189,-1.19842,1089.58,1180.72,1216.04,1.00519
log_lik[2],-3.38033,0.00587233,0.197824,0.195681,-3.71234,-3.37096,-3.07181,1089.58,1180.72,1216.05,1.00519
log_lik[3],-1.93157,0.000963447,0.0337974,0.0324948,-1.99158,-1.92731,-1.8844,1089.59,1180.72,1216.06,1.00519
log_lik[4],-1.42278,0.000798691,0.0246477,0.0241562,-1.46741,-1.42032,-1.38727,1089.58,1180.72,1216.05,1.00519
log_lik[5],-1.2905,0.00122715,0.039484,0.0392438,-1.35899,-1.28851,-1.23015,1089.58,1180.72,1216.05,1.00519
log_lik[6],-1.218,0.00146915,0.0476591,0.0473528,-1.29957,-1.21626,-1.14403,1089.58,1180.72,1216.05,1.00519
log_lik[7],-2.52176,0.00296082,0.100515,0.099036,-2.69257,-2.51542,-2.36812,1089.58,1180.72,1216.05,1.00519
log_lik[8],-1.50419,0.000536807,0.0156742,0.0148362,-1.53413,-1.50144,-1.48396,1092.09,1180.72,1218.85,1.00506
log_lik[9],-7.3692,0.0194035,0.650121,0.644455,-8.45012,-7.34574,-6.34107,1089.58,1180.72,1216.05,1.00519
log_lik[10],-1.59577,0.00022194,0.00650728,0.0033105,-1.60926,-1.5932,-1.59081,1136.59,1233.74,1268.51,1.00529
log_lik[11],-1.218,0.00146915,0.0476591,0.0473528,-1.29957,-1.21626,-1.14403,1089.58,1180.72,1216.05,1.00519
log_lik[12],-1.2905,0.00122715,0.039484,0.0392438,-1.35899,-1.28851,-1.23015,1089.58,1180.72,1216.05,1.00519
log_lik[13],-1.69753,0.000201245,0.00833099,0.0046974,-1.71381,-1.69447,-1.69091,1580.0,2459.96,1763.39,1.00166
log_lik[14],-2.20631,0.001892,0.0648017,0.0632164,-2.3179,-2.20108,-2.10958,1089.58,1180.72,1216.05,1.00519
log_lik[15],-2.20631,0.001892,0.0648017,0.0632164,-2.3179,-2.20108,-2.10958,1089.58,1180.72,1216.05,1.00519
log_lik[16],-2.06385,0.00140995,0.0487013,0.0472529,-2.1487,-2.05913,-1.99282,1089.58,1180.72,1216.04,1.00519
log_lik[17],-1.15694,0.00167561,0.0545543,0.0541743,-1.24953,-1.15542,-1.07152,1089.58,1180.72,1216.05,1.00519
log_lik[18],-1.42278,0.000798691,0.0246477,0.0241562,-1.46741,-1.42032,-1.38727,1089.58,1180.72,1216.05,1.00519
log_lik[19],-1.50419,0.000536807,0.0156742,0.0148362,-1.53413,-1.50144,-1.48396,1092.09,1180.72,1218.85,1.00506
log_lik[20],-1.14804,0.00170574,0.0555605,0.0551564,-1.24223,-1.14655,-1.06094,1089.58,1180.72,1216.05,1.00519
log_lik[21],-1.50419,0.000536807,0.0156742,0.0148362,-1.53413,-1.50144,-1.48396,1092.09,1180.72,1218.85,1.00506
log_lik[22],-1.13786,0.00174018,0.0567105,0.0562953,-1.23389,-1.13641,-1.04885,1089.58,1180.72,1216.05,1.00519
log_lik[23],-1.218,0.00146915,0.0476591,0.0473528,-1.29957,-1.21626,-1.14403,1089.58,1180.72,1216.05,1.00519
log_lik[24],-1.13786,0.00174018,0.0567105,0.0562953,-1.23389,-1.13641,-1.04885,1089.58,1180.72,1216.05,1.00519
log_lik[25],-1.13786,0.00174018,0.0567105,0.0562953,-1.23389,-1.13641,-1.04885,1089.58,1180.72,1216.05,1.00519
log_lik[26],-1.75222,0.000367013,0.013928,0.0119509,-1.77856,-1.74861,-1.73758,1177.22,1970.99,1313.87,1.00487
log_lik[27],-1.218,0.00146915,0.0476591,0.0473528,-1.29957,-1.21626,-1.14403,1089.58,1180.72,1216.05,1.00519
log_lik[28],-1.35155,0.0010273,0.0326178,0.0322909,-1.40903,-1.34935,-1.30266,1089.58,1180.72,1216.05,1.00519
