,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-95.0976,0.0421923,1.3681,1.10893,-97.8606,-94.7284,-93.6123,1213.55,1378.86,641.074,1.0022
w_direct,0.291029,0.00132981,0.0726966,0.0692116,0.189092,0.281177,0.417915,3128.58,2507.66,1652.71,1.00014
w_social,0.0463434,0.000584682,0.0285068,0.0267251,0.00706808,0.0431405,0.0988263,1757.08,901.927,928.198,1.00182
sigma,1.07701,0.00124818,0.0620006,0.0627552,0.980865,1.07387,1.1819,2555.38,2000.94,1349.91,1.00157
mu[1],5.44645,0.0027246,0.134952,0.134005,5.23865,5.44053,5.67607,2439.41,2776.69,1288.65,1.00093
mu[2],4.76695,0.000532383,0.0290649,0.0297013,4.7195,4.76679,4.81456,3027.35,2329.06,1599.24,1.00039
mu[3],5.44645,0.0027246,0.134952,0.134005,5.23865,5.44053,5.67607,2439.41,2776.69,1288.65,1.00093
mu[4],3.91758,0.00236025,0.126798,0.127765,3.71821,3.9118,4.13542,2845.65,2748.28,1503.25,1.00027
mu[5],5.61631,0.00284622,0.159651,0.158648,5.34869,5.61886,5.87397,3157.64,2449.53,1668.06,1.00008
mu[6],5.15522,0.00179487,0.100005,0.10024,4.9856,5.15688,5.3173,3116.16,2635.54,1646.15,1.0001
mu[7],4.23305,0.000532383,0.0290649,0.0297013,4.18544,4.23321,4.2805,3027.35,2329.06,1599.24,1.00039
mu[8],5.83473,0.00266191,0.145325,0.148507,5.59752,5.83397,6.07281,3027.35,2329.06,1599.24,1.00039
mu[9],3.69916,0.00159715,0.0871947,0.0891039,3.55631,3.69962,3.84149,3027.35,2329.06,1599.24,1.00039
mu[10],3.91758,0.00236025,0.126798,0.127765,3.71821,3.9118,4.13542,2845.65,2748.28,1503.25,1.00027
mu[11],5.30084,0.00159715,0.0871947,0.0891039,5.15851,5.30038,5.44369,3027.35,2329.06,1599.24,1.00039
mu[12],4.76695,0.000532383,0.0290649,0.0297013,4.7195,4.76679,4.81456,3027.35,2329.06,1599.24,1.00039
mu[13],6.36862,0.00372668,0.203454,0.207909,6.03653,6.36755,6.70193,3027.35,2329.06,1599.24,1.00039
mu[14],4.37867,0.00152145,0.0773297,0.0790304,4.262,4.37199,4.51491,2312.91,1800.64,1221.82,1.00076
mu[15],5.08242,0.00236025,0.126798,0.127765,4.86458,5.0882,5.28179,2845.65,2748.28,1503.25,1.00027
mu[16],4.23305,0.000532383,0.0290649,0.0297013,4.18544,4.23321,4.2805,3027.35,2329.06,1599.24,1.00039
mu[17],4.08744,0.0019521,0.0933644,0.0932581,3.92049,4.09264,4.22791,2031.79,1310.59,1073.32,1.00127
mu[18],5.30084,0.00159715,0.0871947,0.0891039,5.15851,5.30038,5.44369,3027.35,2329.06,1599.24,1.00039
mu[19],5.83473,0.00266191,0.145325,0.148507,5.59752,5.83397,6.07281,3027.35,2329.06,1599.24,1.00039
mu[20],4.76695,0.000532383,0.0290649,0.0297013,4.7195,4.76679,4.81456,3027.35,2329.06,1599.24,1.00039
mu[21],3.69916,0.00159715,0.0871947,0.0891039,3.55631,3.69962,3.84149,3027.35,2329.06,1599.24,1.00039
mu[22],4.37867,0.00152145,0.0773297,0.0790304,4.262,4.37199,4.51491,2312.91,1800.64,1221.82,1.00076
