,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-127.585,0.0391255,1.35581,1.09105,-130.335,-127.222,-126.136,1339.62,1466.66,719.067,1.0006
w_direct,1.59089,0.0137104,0.60447,0.568453,0.79039,1.49645,2.70263,2131.39,2139.85,1144.06,1.00214
w_social,0.31046,0.00458384,0.197423,0.176833,0.062539,0.274354,0.693643,1688.29,1235.54,906.224,1.00022
sigma,1.3461,0.00156234,0.074859,0.0740364,1.2266,1.34308,1.47635,2377.76,1953.81,1276.31,1.00001
mu[1],5.51223,0.00180654,0.106117,0.110548,5.33927,5.51382,5.68682,3406.69,2451.86,1828.6,1.00033
mu[2],3.80455,0.00273059,0.124357,0.127508,3.60124,3.80158,4.01345,2086.75,1285.93,1120.1,0.999684
mu[3],6.2318,0.00274989,0.162984,0.168041,5.96229,6.23461,6.4984,3461.73,2449.22,1858.15,1.00014
mu[4],3.62204,0.002744,0.153349,0.159412,3.3692,3.62316,3.86921,3078.11,2052.35,1652.23,0.999904
mu[5],7.2199,0.00292676,0.164011,0.161011,6.92752,7.23019,7.46502,3065.99,2811.02,1645.73,0.999625
mu[6],5.78075,0.001648,0.0747045,0.071545,5.6398,5.79147,5.87972,1957.57,1969.85,1050.76,1.00212
mu[7],3.48777,0.00180654,0.106117,0.110548,3.31318,3.48618,3.66073,3406.69,2451.86,1828.6,1.00033
mu[8],4.92692,0.000549335,0.0249015,0.0238484,4.87993,4.93049,4.95991,1957.57,1969.85,1050.76,1.00213
mu[9],5.37796,0.002744,0.153349,0.159412,5.13079,5.37684,5.6308,3078.11,2052.35,1652.23,0.999907
mu[10],2.63394,0.00218714,0.128841,0.12758,2.42955,2.62886,2.85786,3400.98,2673.37,1825.54,0.99962
mu[11],5.78075,0.001648,0.0747045,0.071545,5.6398,5.79147,5.87972,1957.57,1969.85,1050.76,1.00212
mu[12],2.36541,0.00274667,0.124507,0.119242,2.20047,2.34755,2.60034,1957.57,1969.85,1050.76,1.00212
mu[13],5.78075,0.001648,0.0747045,0.071545,5.6398,5.79147,5.87972,1957.57,1969.85,1050.76,1.00212
mu[14],4.52413,0.00314821,0.159463,0.163114,4.25737,4.52362,4.78769,2547.29,1452.75,1367.31,0.99968
mu[15],5.19545,0.00273059,0.124357,0.127508,4.98655,5.19842,5.39876,2086.75,1285.93,1120.1,0.999684
mu[16],5.51223,0.00180654,0.106117,0.110548,5.33927,5.51382,5.68682,3406.69,2451.86,1828.6,1.00033
mu[17],3.62204,0.002744,0.153349,0.159412,3.3692,3.62316,3.86921,3078.11,2052.35,1652.23,0.999904
mu[18],4.65839,0.00199817,0.104319,0.108124,4.48442,4.65858,4.83072,2671.25,1689.19,1433.84,0.999746
mu[19],5.32971,0.00389608,0.179727,0.18479,5.0305,5.33257,5.62495,2116.08,1276.37,1135.84,0.999693
mu[20],4.34161,0.00199817,0.104319,0.108124,4.16928,4.34142,4.51558,2671.25,1689.19,1433.84,0.999746
mu[21],6.63459,0.00274667,0.124507,0.119242,6.39966,6.65245,6.79953,1957.57,1969.85,1050.76,1.00212
mu[22],3.21925,0.001648,0.0747045,0.071545,3.12028,3.20853,3.3602,1957.57,1969.85,1050.76,1.00212
mu[23],3.67029,0.00389608,0.179727,0.18479,3.37505,3.66743,3.9695,2116.08,1276.37,1135.84,0.999693
mu[24],5.19545,0.00273059,0.124357,0.127508,4.98655,5.19842,5.39876,2086.75,1285.93,1120.1,0.999684
mu[25],4.65839,0.00199817,0.104319,0.108124,4.48442,4.65858,4.83072,2671.25,1689.19,1433.84,0.999746
mu[26],5.78075,0.001648,0.0747045,0.071545,5.6398,5.79147,5.87972,1957.57,1969.85,1050.76,1.00212
mu[27],3.62204,0.002744,0.153349,0.159412,3.3692,3.62316,3.86921,3078.11,2052.35,1652.23,0.999904
mu[28],6.04928,0.00362924,0.158138,0.159362,5.77655,6.05861,6.29533,1961.87,1831.46,1053.07,0.999719
mu[29],1.51157,0.00384534,0.17431,0.166938,1.28066,1.48657,1.84047,1957.57,1969.85,1050.76,1.00212
mu[30],6.2318,0.00274989,0.162984,0.168041,5.96229,6.23461,6.4984,3461.73,2449.22,1858.15,1.00014
mu[31],2.63394,0.00218714,0.128841,0.12758,2.42955,2.62886,2.85786,3400.98,2673.37,1825.54,0.99962
mu[32],4.52413,0.00314821,0.159463,0.163114,4.25737,4.52362,4.78769,2547.29,1452.75,1367.31,0.99968
mu[33],3.21925,0.001648,0.0747045,0.071545,3.12028,3.20853,3.3602,1957.57,1969.85,1050.76,1.00212
mu[34],3.62204,0.002744,0.153349,0.159412,3.3692,3.62316,3.86921,3078.11,2052.35,1652.23,0.999904
mu[35],4.34161,0.00199817,0.104319,0.108124,4.16928,4.34142,4.51558,2671.25,1689.19,1433.84,0.999746
mu[36],6.63459,0.00274667,0.124507,0.119242,6.39966,6.65245,6.79953,1957.57,1969.85,1050.76,1.00212
mu[37],2.36541,0.00274667,0.124507,0.119242,2.20047,2.34755,2.60034,1957.57,1969.85,1050.76,1.00212
mu[38],4.92692,0.000549335,0.0249015,0.0238484,4.87993,4.93049,4.95991,1957.57,1969.85,1050.76,1.00213
mu[39],3.62204,0.002744,0.153349,0.159412,3.3692,3.62316,3.86921,3078.11,2052.35,1652.23,0.999904
mu[40],6.36606,0.00218714,0.128841,0.12758,6.14214,6.37114,6.57045,3400.98,2673.37,1825.54,0.99962
mu[41],5.37796,0.002744,0.153349,0.159412,5.13079,5.37684,5.6308,3078.11,2052.35,1652.23,0.999907
mu[42],4.92692,0.000549335,0.0249015,0.0238484,4.87993,4.93049,4.95991,1957.57,1969.85,1050.76,1.00213
mu[43],4.52413,0.00314821,0.159463,0.163114,4.25737,4.52362,4.78769,2547.29,1452.75,1367.31,0.99968
mu[44],6.36606,0.00218714,0.128841,0.12758,6.14214,6.37114,6.57045,3400.98,2673.37,1825.54,0.99962
mu[45],5.32971,0.00389608,0.179727,0.18479,5.0305,5.33257,5.62495,2116.08,1276.37,1135.84,0.999693
mu[46],3.80455,0.00273059,0.124357,0.127508,3.60124,3.80158,4.01345,2086.75,1285.93,1120.1,0.999684
mu[47],6.36606,0.00218714,0.128841,0.12758,6.14214,6.37114,6.57045,3400.98,2673.37,1825.54,0.99962
mu[48],6.2318,0.00274989,0.162984,0.168041,5.96229,6.23461,6.4984,3461.73,2449.22,1858.15,1.00014
mu[49],3.80455,0.00273059,0.124357,0.127508,3.60124,3.80158,4.01345,2086.75,1285.93,1120.1,0.999684
mu[50],4.07308,0.000549335,0.0249015,0.0238484,4.04009,4.06951,4.12007,1957.57,1969.85,1050.76,1.00213
mu[51],7.48843,0.00384534,0.17431,0.166938,7.15953,7.51343,7.71934,1957.57,1969.85,1050.76,1.00212
