,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-62.524,0.0386114,1.35889,1.05581,-65.1831,-62.1564,-61.092,1529.48,1547.65,799.936,1.00116
w_direct,0.369134,0.00293967,0.115991,0.0965207,0.222496,0.350301,0.571308,2183.36,1536.62,1141.93,1.00203
w_social,0.052605,0.000676269,0.0278779,0.025024,0.0125395,0.0492493,0.102754,1702.35,1225.91,890.353,1.00107
sigma,0.87877,0.000983239,0.0500514,0.0492924,0.80178,0.875337,0.965043,2682.35,2403.39,1402.9,1.00382
mu[1],5.23066,0.0020606,0.105418,0.104634,5.0587,5.23143,5.4057,2647.47,2181.19,1384.66,1.00168
mu[2],4.35371,0.00114863,0.0650619,0.066551,4.24975,4.35256,4.46218,3155.53,2071.54,1650.38,1.00032
mu[3],3.98897,0.00233716,0.109799,0.109656,3.80215,3.99317,4.16902,2197.46,1267.14,1149.3,1.00088
mu[4],4.20781,0.000758345,0.0335004,0.0329956,4.1528,4.20804,4.26199,2017.92,1627.1,1055.4,1.00217
mu[5],3.98897,0.00233716,0.109799,0.109656,3.80215,3.99317,4.16902,2197.46,1267.14,1149.3,1.00088
mu[6],4.35371,0.00114863,0.0650619,0.066551,4.24975,4.35256,4.46218,3155.53,2071.54,1650.38,1.00032
mu[7],3.62344,0.00227504,0.100501,0.0989867,3.4584,3.62413,3.78597,2017.92,1627.1,1055.4,1.00218
mu[8],4.35371,0.00114863,0.0650619,0.066551,4.24975,4.35256,4.46218,3155.53,2071.54,1650.38,1.00032
mu[9],4.35371,0.00114863,0.0650619,0.066551,4.24975,4.35256,4.46218,3155.53,2071.54,1650.38,1.00032
mu[10],3.62344,0.00227504,0.100501,0.0989867,3.4584,3.62413,3.78597,2017.92,1627.1,1055.4,1.00218
mu[11],5.15772,0.00222045,0.121405,0.119178,4.95833,5.15738,5.35505,3032.39,2627.42,1585.98,1.0009
mu[12],3.62344,0.00227504,0.100501,0.0989867,3.4584,3.62413,3.78597,2017.92,1627.1,1055.4,1.00218
mu[13],5.81503,0.0033897,0.164229,0.160776,5.55062,5.81248,6.08311,2401.34,1862.83,1255.93,1.00184
mu[14],4.79219,0.000758345,0.0335004,0.0329956,4.73801,4.79196,4.8472,2017.92,1627.1,1055.4,1.00217
mu[15],4.06192,0.00174628,0.0795698,0.0798284,3.92565,4.06465,4.19055,2081.7,1498.92,1088.75,1.00111
mu[16],4.42666,0.00171611,0.0943842,0.0981644,4.27489,4.42372,4.58718,2869.49,1773.9,1500.78,1.00044
mu[17],4.20781,0.000758345,0.0335004,0.0329956,4.1528,4.20804,4.26199,2017.92,1627.1,1055.4,1.00217
mu[18],4.42666,0.00171611,0.0943842,0.0981644,4.27489,4.42372,4.58718,2869.49,1773.9,1500.78,1.00044
mu[19],5.96093,0.00379173,0.167502,0.164978,5.69006,5.95978,6.236,2017.92,1627.1,1055.4,1.00218
mu[20],5.23066,0.0020606,0.105418,0.104634,5.0587,5.23143,5.4057,2647.47,2181.19,1384.66,1.00168
mu[21],4.35371,0.00114863,0.0650619,0.066551,4.24975,4.35256,4.46218,3155.53,2071.54,1650.38,1.00032
mu[22],4.42666,0.00171611,0.0943842,0.0981644,4.27489,4.42372,4.58718,2869.49,1773.9,1500.78,1.00044
