,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-138.341,0.0346817,1.33991,1.09663,-140.954,-137.998,-136.915,1573.29,1847.25,829.358,1.00486
w_direct,1.0672,0.0116932,0.491635,0.405077,0.493134,0.956542,2.03549,2322.62,1697.54,1224.36,1.00276
w_social,0.13745,0.0023245,0.110325,0.0846145,0.0157046,0.112092,0.34533,1740.29,1519.29,917.391,0.999694
sigma,1.42233,0.00156348,0.0781223,0.0759331,1.29911,1.41898,1.55536,2623.35,2371.54,1382.89,1.00145
mu[1],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[2],5.15691,0.00321045,0.16263,0.167741,4.91895,5.14616,5.44715,2192.6,1889.1,1155.83,0.999752
mu[3],4.89249,0.000704853,0.0343698,0.0358956,4.83183,4.8947,4.94522,2224.03,1517.54,1172.39,1.0021
mu[4],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[5],5.41305,0.00281826,0.164918,0.167559,5.12873,5.42204,5.67441,3258.88,2501.02,1717.91,1.0008
mu[6],7.24742,0.00493397,0.240589,0.251269,6.82281,7.26287,7.61653,2224.03,1517.54,1172.39,1.0021
mu[7],3.14626,0.00340888,0.158887,0.159657,2.88056,3.14917,3.40281,2145.51,2605.39,1131.0,0.999881
mu[8],3.84309,0.00321045,0.16263,0.167741,3.55285,3.85384,4.08105,2192.6,1889.1,1155.83,0.999752
mu[9],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[10],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[11],5.15691,0.00321045,0.16263,0.167741,4.91895,5.14616,5.44715,2192.6,1889.1,1155.83,0.999752
mu[12],4.71621,0.0017559,0.0999711,0.103066,4.53934,4.72313,4.86957,2944.28,2392.1,1552.07,1.00061
mu[13],6.19802,0.00357222,0.204323,0.209527,5.85239,6.20788,6.52138,3166.86,2462.56,1669.4,1.00221
mu[14],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[15],3.14626,0.00340888,0.158887,0.159657,2.88056,3.14917,3.40281,2145.51,2605.39,1131.0,0.999881
mu[16],5.50119,0.00222946,0.128624,0.13137,5.28491,5.50695,5.70562,3215.05,2427.71,1694.81,1.00173
mu[17],7.24742,0.00493397,0.240589,0.251269,6.82281,7.26287,7.61653,2224.03,1517.54,1172.39,1.0021
mu[18],5.15691,0.00321045,0.16263,0.167741,4.91895,5.14616,5.44715,2192.6,1889.1,1155.83,0.999752
mu[19],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[20],6.19802,0.00357222,0.204323,0.209527,5.85239,6.20788,6.52138,3166.86,2462.56,1669.4,1.00221
mu[21],4.71621,0.0017559,0.0999711,0.103066,4.53934,4.72313,4.86957,2944.28,2392.1,1552.07,1.00061
mu[22],3.49881,0.00222946,0.128624,0.13137,3.29438,3.49305,3.71509,3215.05,2427.71,1694.81,1.00173
mu[23],4.28379,0.0017559,0.0999711,0.103066,4.13043,4.27687,4.46066,2944.28,2392.1,1552.07,1.00061
mu[24],7.24742,0.00493397,0.240589,0.251269,6.82281,7.26287,7.61653,2224.03,1517.54,1172.39,1.0021
mu[25],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[26],3.84309,0.00321045,0.16263,0.167741,3.55285,3.85384,4.08105,2192.6,1889.1,1155.83,0.999752
mu[27],3.84309,0.00321045,0.16263,0.167741,3.55285,3.85384,4.08105,2192.6,1889.1,1155.83,0.999752
mu[28],5.85374,0.00340888,0.158887,0.159657,5.59719,5.85083,6.11944,2145.51,2605.39,1131.0,0.999882
mu[29],3.49881,0.00222946,0.128624,0.13137,3.29438,3.49305,3.71509,3215.05,2427.71,1694.81,1.00173
mu[30],7.07114,0.00454628,0.240821,0.248736,6.64579,7.09038,7.43741,2676.38,2281.1,1410.85,1.00208
mu[31],5.41305,0.00281826,0.164918,0.167559,5.12873,5.42204,5.67441,3258.88,2501.02,1717.91,1.0008
mu[32],4.62807,0.00266436,0.148654,0.155695,4.36287,4.63787,4.84947,2757.56,2250.57,1453.64,1.00055
mu[33],4.89249,0.000704853,0.0343698,0.0358956,4.83183,4.8947,4.94522,2224.03,1517.54,1172.39,1.0021
mu[34],3.84309,0.00321045,0.16263,0.167741,3.55285,3.85384,4.08105,2192.6,1889.1,1155.83,0.999752
mu[35],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[36],5.85374,0.00340888,0.158887,0.159657,5.59719,5.85083,6.11944,2145.51,2605.39,1131.0,0.999882
mu[37],6.46244,0.00352426,0.171849,0.179478,6.15915,6.47348,6.72609,2224.03,1517.54,1172.39,1.0021
mu[38],4.71621,0.0017559,0.0999711,0.103066,4.53934,4.72313,4.86957,2944.28,2392.1,1552.07,1.00061
mu[39],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[40],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[41],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[42],3.49881,0.00222946,0.128624,0.13137,3.29438,3.49305,3.71509,3215.05,2427.71,1694.81,1.00173
mu[43],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[44],5.67746,0.00211456,0.103109,0.107687,5.49549,5.68409,5.83566,2224.03,1517.54,1172.39,1.0021
mu[45],4.10751,0.000704853,0.0343698,0.0358956,4.05478,4.1053,4.16817,2224.03,1517.54,1172.39,1.0021
mu[46],5.06877,0.00229218,0.113554,0.117733,4.89965,5.06035,5.26749,2197.18,2062.59,1158.24,0.999865
mu[47],5.41305,0.00281826,0.164918,0.167559,5.12873,5.42204,5.67441,3258.88,2501.02,1717.91,1.0008
mu[48],5.50119,0.00222946,0.128624,0.13137,5.28491,5.50695,5.70562,3215.05,2427.71,1694.81,1.00173
mu[49],4.71621,0.0017559,0.0999711,0.103066,4.53934,4.72313,4.86957,2944.28,2392.1,1552.07,1.00061
mu[50],3.93123,0.00229218,0.113554,0.117733,3.73251,3.93965,4.10035,2197.18,2062.59,1158.24,0.999865
mu[51],6.983,0.00464257,0.256414,0.263298,6.53663,6.9993,7.38087,2949.34,2387.7,1554.74,1.00215
mu[52],4.28379,0.0017559,0.0999711,0.103066,4.13043,4.27687,4.46066,2944.28,2392.1,1552.07,1.00061
mu[53],3.93123,0.00229218,0.113554,0.117733,3.73251,3.93965,4.10035,2197.18,2062.59,1158.24,0.999865
mu[54],4.89249,0.000704853,0.0343698,0.0358956,4.83183,4.8947,4.94522,2224.03,1517.54,1172.39,1.0021
