,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-120.619,0.0453015,1.413,1.08331,-123.307,-120.238,-119.111,1317.46,1428.67,706.035,1.00467
w_direct,2.63847,0.0151249,0.652181,0.641471,1.68172,2.57739,3.81697,2252.85,1410.62,1207.31,1.00211
w_social,0.155523,0.00248402,0.131753,0.117577,0.0121357,0.125733,0.408224,1872.41,1241.67,1003.43,1.00009
sigma,1.27302,0.00126103,0.0709511,0.0706259,1.16125,1.26987,1.39587,3252.69,2465.87,1743.14,1.00131
mu[1],5.70768,0.00186167,0.105184,0.102127,5.51282,5.72617,5.84725,2731.19,2482.24,1463.66,1.00096
mu[2],4.95111,0.000218194,0.0114559,0.010838,4.93049,4.95264,4.96713,2224.45,1407.13,1192.09,1.0014
mu[3],5.75623,0.00126545,0.0722122,0.0711329,5.62262,5.76641,5.85553,2919.25,2560.57,1564.44,1.00146
mu[4],5.09678,0.0020197,0.1103,0.112544,4.95987,5.07861,5.30457,2176.93,1722.29,1166.63,0.999905
mu[5],5.95045,0.00160335,0.0858314,0.0863162,5.82997,5.9404,6.10629,2549.44,2766.45,1366.26,0.99979
mu[6],7.6578,0.00152736,0.0801916,0.0758661,7.51344,7.66846,7.76992,2224.45,1407.13,1192.09,1.0014
mu[7],5.85334,0.000654582,0.0343678,0.032514,5.79147,5.85791,5.90139,2224.45,1407.13,1192.09,1.0014
mu[8],4.04889,0.000218194,0.0114559,0.010838,4.03287,4.04736,4.06951,2224.45,1407.13,1192.09,1.0014
mu[9],4.95111,0.000218194,0.0114559,0.010838,4.93049,4.95264,4.96713,2224.45,1407.13,1192.09,1.0014
mu[10],5.04822,0.00137539,0.0748308,0.0763305,4.95423,5.03631,5.18846,2249.26,2084.31,1205.39,0.999909
mu[11],7.51214,0.00206773,0.118999,0.118387,7.29502,7.5238,7.6823,3092.19,2466.38,1657.12,1.00057
