,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-197.61,0.0548176,1.60057,1.29733,-200.706,-197.211,-195.856,1100.73,936.596,572.401,1.00302
w_direct,0.0395463,0.000571804,0.0268053,0.0265525,0.00455078,0.0353641,0.0894106,1515.93,945.063,788.315,1.00092
w_social,0.0262666,0.000433395,0.0208129,0.0190752,0.00203043,0.0214202,0.0653331,1462.07,984.158,760.305,1.00062
sigma,1.89049,0.00160137,0.0711167,0.0760078,1.76045,1.8977,1.98903,1541.81,1121.55,801.773,1.00189
mu[1],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[2],4.91564,0.00498643,0.223477,0.237484,4.59712,4.89293,5.31456,1589.18,1123.03,826.408,1.00064
mu[3],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[4],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[5],4.40953,0.000690468,0.0351671,0.0364613,4.3487,4.41084,4.46405,2469.47,2057.84,1284.18,0.999781
mu[6],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[7],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[8],4.80725,0.00349708,0.158239,0.167471,4.58034,4.79067,5.09047,1649.25,1195.03,857.646,1.00052
mu[9],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[10],4.44622,0.00346298,0.145,0.147671,4.20813,4.4423,4.68373,1766.74,2415.61,918.741,1.00304
mu[11],4.73555,0.00261072,0.126136,0.124566,4.57087,4.71333,4.96797,1864.67,1524.45,969.665,1.00022
mu[12],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[13],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[14],4.55462,0.00221006,0.0951821,0.094956,4.42091,4.542,4.72378,1735.1,2245.55,902.287,1.00297
mu[15],4.55378,0.00346298,0.145,0.147671,4.31627,4.5577,4.79187,1766.74,2415.61,918.741,1.00304
mu[16],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[17],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[18],4.26445,0.00261072,0.126136,0.124566,4.03203,4.28667,4.42913,1864.67,1524.45,969.665,1.00022
mu[19],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[20],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[21],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[22],4.55378,0.00346298,0.145,0.147671,4.31627,4.5577,4.79187,1766.74,2415.61,918.741,1.00304
mu[23],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[24],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[25],4.80725,0.00349708,0.158239,0.167471,4.58034,4.79067,5.09047,1649.25,1195.03,857.646,1.00052
mu[26],4.80725,0.00349708,0.158239,0.167471,4.58034,4.79067,5.09047,1649.25,1195.03,857.646,1.00052
mu[27],4.04767,0.00345234,0.175836,0.182307,3.7435,4.05421,4.32027,2469.48,2057.84,1284.18,0.999781
mu[28],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[29],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[30],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[31],4.40953,0.000690468,0.0351671,0.0364613,4.3487,4.41084,4.46405,2469.47,2057.84,1284.18,0.999781
mu[32],4.91564,0.00498643,0.223477,0.237484,4.59712,4.89293,5.31456,1589.18,1123.03,826.408,1.00064
mu[33],4.37284,0.00333457,0.146312,0.146795,4.10549,4.39693,4.56525,1662.07,2144.29,864.31,1.00254
mu[34],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[35],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[36],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[37],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[38],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[39],4.08436,0.00498643,0.223477,0.237484,3.68544,4.10707,4.40288,1589.18,1123.03,826.408,1.00064
mu[40],4.91564,0.00498643,0.223477,0.237484,4.59712,4.89293,5.31456,1589.18,1123.03,826.408,1.00064
mu[41],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[42],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[43],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[44],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[45],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[46],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[47],4.37284,0.00333457,0.146312,0.146795,4.10549,4.39693,4.56525,1662.07,2144.29,864.31,1.00254
mu[48],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[49],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[50],4.55378,0.00346298,0.145,0.147671,4.31627,4.5577,4.79187,1766.74,2415.61,918.741,1.00304
mu[51],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[52],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[53],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[54],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[55],4.59047,0.000690468,0.0351671,0.0364613,4.53595,4.58916,4.6513,2469.47,2057.84,1284.18,0.999781
mu[56],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[57],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[58],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[59],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[60],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[61],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[62],4.73555,0.00261072,0.126136,0.124566,4.57087,4.71333,4.96797,1864.67,1524.45,969.665,1.00022
mu[63],4.59047,0.000690468,0.0351671,0.0364613,4.53595,4.58916,4.6513,2469.47,2057.84,1284.18,0.999781
mu[64],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[65],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[66],4.80725,0.00349708,0.158239,0.167471,4.58034,4.79067,5.09047,1649.25,1195.03,857.646,1.00052
mu[67],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[68],4.98819,0.00463308,0.218793,0.226042,4.66538,4.96952,5.38249,1936.18,1630.69,1006.85,1.0003
mu[69],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[70],4.80809,0.00374987,0.177998,0.177317,4.58191,4.77353,5.13524,1730.88,1449.49,900.091,1.00031
mu[71],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[72],4.59047,0.000690468,0.0351671,0.0364613,4.53595,4.58916,4.6513,2469.47,2057.84,1284.18,0.999781
mu[73],4.37284,0.00333457,0.146312,0.146795,4.10549,4.39693,4.56525,1662.07,2144.29,864.31,1.00254
mu[74],4.44622,0.00346298,0.145,0.147671,4.20813,4.4423,4.68373,1766.74,2415.61,918.741,1.00304
mu[75],4.80809,0.00374987,0.177998,0.177317,4.58191,4.77353,5.13524,1730.88,1449.49,900.091,1.00031
mu[76],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[77],4.55378,0.00346298,0.145,0.147671,4.31627,4.5577,4.79187,1766.74,2415.61,918.741,1.00304
mu[78],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[79],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[80],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[81],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[82],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[83],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[84],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[85],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[86],4.59047,0.000690468,0.0351671,0.0364613,4.53595,4.58916,4.6513,2469.47,2057.84,1284.18,0.999781
mu[87],4.98819,0.00463308,0.218793,0.226042,4.66538,4.96952,5.38249,1936.18,1630.69,1006.85,1.0003
mu[88],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[89],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[90],4.40953,0.000690468,0.0351671,0.0364613,4.3487,4.41084,4.46405,2469.47,2057.84,1284.18,0.999781
mu[91],4.98819,0.00463308,0.218793,0.226042,4.66538,4.96952,5.38249,1936.18,1630.69,1006.85,1.0003
mu[92],4.40953,0.000690468,0.0351671,0.0364613,4.3487,4.41084,4.46405,2469.47,2057.84,1284.18,0.999781
mu[93],4.98819,0.00463308,0.218793,0.226042,4.66538,4.96952,5.38249,1936.18,1630.69,1006.85,1.0003
mu[94],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[95],3.86673,0.00483328,0.24617,0.255229,3.4409,3.87589,4.24837,2469.48,2057.84,1284.18,0.999781
mu[96],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[97],4.04767,0.00345234,0.175836,0.182307,3.7435,4.05421,4.32027,2469.48,2057.84,1284.18,0.999781
mu[98],4.26529,0.00407111,0.174748,0.186859,3.95697,4.28031,4.52091,1572.3,1338.31,817.629,1.00124
mu[99],4.44622,0.00346298,0.145,0.147671,4.20813,4.4423,4.68373,1766.74,2415.61,918.741,1.00304
mu[100],4.62716,0.00333457,0.146312,0.146795,4.43475,4.60307,4.89451,1662.07,2144.29,864.31,1.00254
mu[101],4.62716,0.00333457,0.146312,0.146795,4.43475,4.60307,4.89451,1662.07,2144.29,864.31,1.00254
mu[102],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[103],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[104],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[105],4.26529,0.00407111,0.174748,0.186859,3.95697,4.28031,4.52091,1572.3,1338.31,817.629,1.00124
mu[106],4.73555,0.00261072,0.126136,0.124566,4.57087,4.71333,4.96797,1864.67,1524.45,969.665,1.00022
mu[107],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[108],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[109],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[110],4.04767,0.00345234,0.175836,0.182307,3.7435,4.05421,4.32027,2469.48,2057.84,1284.18,0.999781
mu[111],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[112],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[113],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[114],4.62716,0.00333457,0.146312,0.146795,4.43475,4.60307,4.89451,1662.07,2144.29,864.31,1.00254
mu[115],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[116],4.44622,0.00346298,0.145,0.147671,4.20813,4.4423,4.68373,1766.74,2415.61,918.741,1.00304
mu[117],4.40953,0.000690468,0.0351671,0.0364613,4.3487,4.41084,4.46405,2469.47,2057.84,1284.18,0.999781
mu[118],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[119],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[120],4.62632,0.00258894,0.110013,0.115724,4.4625,4.61806,4.82008,1629.19,1644.78,847.213,1.00118
mu[121],4.44622,0.00346298,0.145,0.147671,4.20813,4.4423,4.68373,1766.74,2415.61,918.741,1.00304
mu[122],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[123],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[124],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[125],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[126],4.55462,0.00221006,0.0951821,0.094956,4.42091,4.542,4.72378,1735.1,2245.55,902.287,1.00297
mu[127],4.19191,0.00374987,0.177998,0.177317,3.86476,4.22647,4.41809,1730.88,1449.49,900.091,1.00031
mu[128],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[129],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[130],4.80809,0.00374987,0.177998,0.177317,4.58191,4.77353,5.13524,1730.88,1449.49,900.091,1.00031
mu[131],4.73555,0.00261072,0.126136,0.124566,4.57087,4.71333,4.96797,1864.67,1524.45,969.665,1.00022
mu[132],4.91564,0.00498643,0.223477,0.237484,4.59712,4.89293,5.31456,1589.18,1123.03,826.408,1.00064
mu[133],4.91564,0.00498643,0.223477,0.237484,4.59712,4.89293,5.31456,1589.18,1123.03,826.408,1.00064
mu[134],4.80809,0.00374987,0.177998,0.177317,4.58191,4.77353,5.13524,1730.88,1449.49,900.091,1.00031
mu[135],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[136],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[137],4.80725,0.00349708,0.158239,0.167471,4.58034,4.79067,5.09047,1649.25,1195.03,857.646,1.00052
mu[138],4.19275,0.00349708,0.158239,0.167471,3.90953,4.20933,4.41966,1649.25,1195.03,857.646,1.00052
mu[139],4.55462,0.00221006,0.0951821,0.094956,4.42091,4.542,4.72378,1735.1,2245.55,902.287,1.00297
mu[140],4.91648,0.0035386,0.180706,0.179088,4.65467,4.89631,5.24201,2340.56,2049.26,1217.14,0.99985
mu[141],4.2286,0.00207141,0.105501,0.109384,4.0461,4.23252,4.39216,2469.48,2057.84,1284.18,0.999781
mu[142],4.73471,0.00407111,0.174748,0.186859,4.47909,4.71969,5.04303,1572.3,1338.31,817.629,1.00124
mu[143],4.26445,0.00261072,0.126136,0.124566,4.03203,4.28667,4.42913,1864.67,1524.45,969.665,1.00022
mu[144],4.26529,0.00407111,0.174748,0.186859,3.95697,4.28031,4.52091,1572.3,1338.31,817.629,1.00124
mu[145],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[146],5.13327,0.00483328,0.24617,0.255229,4.75163,5.12411,5.5591,2469.48,2057.84,1284.18,0.999781
mu[147],4.7714,0.00207141,0.105501,0.109384,4.60784,4.76748,4.9539,2469.48,2057.84,1284.18,0.999781
mu[148],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
mu[149],4.37368,0.00258894,0.110013,0.115724,4.17992,4.38194,4.5375,1629.19,1644.78,847.213,1.00118
mu[150],4.80809,0.00374987,0.177998,0.177317,4.58191,4.77353,5.13524,1730.88,1449.49,900.091,1.00031
mu[151],4.04767,0.00345234,0.175836,0.182307,3.7435,4.05421,4.32027,2469.48,2057.84,1284.18,0.999781
mu[152],4.08352,0.0035386,0.180706,0.179088,3.75799,4.10369,4.34533,2340.56,2049.26,1217.14,0.99985
mu[153],4.95233,0.00345234,0.175836,0.182307,4.67973,4.94579,5.2565,2469.48,2057.84,1284.18,0.999781
log_lik[1],-1.99721,0.00105399,0.0532479,0.0543562,-2.09033,-1.99336,-1.91583,2418.81,2145.4,1257.83,0.999846
log_lik[2],-2.89947,0.00471752,0.204087,0.213607,-3.21971,-2.90478,-2.54954,1821.84,2121.94,947.395,1.00079
log_lik[3],-2.09438,0.00188702,0.0972525,0.0989816,-2.27094,-2.08693,-1.94904,2469.81,2011.23,1284.35,0.999886
log_lik[4],-2.09438,0.00188702,0.0972525,0.0989816,-2.27094,-2.08693,-1.94904,2469.81,2011.23,1284.35,0.999886
log_lik[5],-1.91058,0.000424802,0.0195402,0.0197581,-1.94294,-1.91047,-1.87932,2132.61,2696.64,1109.0,1.00043
log_lik[6],-1.72492,0.00113221,0.0562448,0.0582792,-1.81447,-1.72754,-1.62907,2385.36,2059.74,1240.44,1.0002
log_lik[7],-1.65103,0.00117495,0.0559031,0.0501982,-1.74904,-1.64731,-1.56662,2174.08,2918.28,1130.57,1.00008
log_lik[8],-2.23454,0.00222405,0.0974702,0.104078,-2.38177,-2.23935,-2.06754,1778.62,1641.34,924.922,1.00097
log_lik[9],-1.99721,0.00105399,0.0532479,0.0543562,-2.09033,-1.99336,-1.91583,2418.81,2145.4,1257.83,0.999846
