,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-138.9,0.0444157,1.3756,1.18887,-141.552,-138.561,-137.377,1207.32,1245.08,676.368,1.00303
w_direct,0.0546157,0.000612615,0.0335089,0.0328011,0.00984154,0.0494369,0.117286,1929.69,1172.74,1081.06,1.00131
w_social,0.0136656,0.0001993,0.0113994,0.0100987,0.000884451,0.0108173,0.0360319,2171.18,1560.03,1216.35,1.00234
sigma,1.37913,0.0015942,0.0768412,0.0764016,1.2605,1.37487,1.51246,2432.51,2028.45,1362.75,1.00044
mu[1],4.85326,0.00255065,0.144561,0.147744,4.63476,4.8444,5.10308,2967.49,2278.35,1662.46,1.0001
mu[2],4.33598,0.00257137,0.128024,0.131085,4.11682,4.33962,4.53429,2325.36,1929.86,1302.72,1.00202
mu[3],4.77757,0.0022182,0.117076,0.12151,4.59598,4.77071,4.98336,2438.72,1660.48,1366.23,1.00063
mu[4],4.40748,0.000739401,0.0390254,0.0405034,4.33888,4.40976,4.46801,2438.73,1660.48,1366.23,1.00064
mu[5],4.59252,0.000739401,0.0390254,0.0405034,4.53199,4.59024,4.66112,2438.73,1660.48,1366.23,1.00064
mu[6],4.84907,0.00384428,0.192766,0.20247,4.55893,4.83662,5.18519,2010.0,1118.92,1126.05,1.00163
mu[7],4.33598,0.00257137,0.128024,0.131085,4.11682,4.33962,4.53429,2325.36,1929.86,1302.72,1.00202
mu[8],4.29813,0.0023416,0.117046,0.122977,4.09396,4.30543,4.47545,2074.62,1049.61,1162.25,1.00172
mu[9],4.70187,0.0023416,0.117046,0.122977,4.52455,4.69457,4.90604,2074.62,1049.61,1162.25,1.00172
mu[10],5.07196,0.00517701,0.264235,0.281139,4.67167,5.05528,5.53929,2130.04,1325.41,1193.3,1.00072
mu[11],4.70187,0.0023416,0.117046,0.122977,4.52455,4.69457,4.90604,2074.62,1049.61,1162.25,1.00172
