,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-117.557,0.0392116,1.33507,1.13449,-120.292,-117.21,-116.092,1261.84,1843.02,690.283,1.00249
w_direct,0.255158,0.00121755,0.0650646,0.0601294,0.16433,0.246649,0.374827,3006.49,2540.83,1644.69,1.00148
w_social,0.0217121,0.000330633,0.0187122,0.0159583,0.001392,0.0165864,0.0584769,1868.0,1111.81,1021.88,1.00179
sigma,1.22934,0.00134557,0.0696019,0.0660564,1.12087,1.22536,1.34892,2778.65,2242.29,1520.05,1.00231
mu[1],5.59885,0.00267854,0.15281,0.149085,5.34581,5.59757,5.85723,3280.68,2576.34,1794.68,1.00094
mu[2],4.18292,0.00137057,0.0747096,0.0694601,4.03845,4.19685,4.28071,2581.32,2679.83,1412.1,1.00143
mu[3],5.15183,0.00162663,0.0935138,0.0910479,4.99695,5.15131,5.30755,3335.21,2596.42,1824.51,1.00093
mu[4],3.69846,0.00235008,0.124015,0.122869,3.47603,3.70912,3.88025,2769.23,2856.46,1514.9,1.00195
mu[5],3.28886,0.00288298,0.153974,0.156765,3.02809,3.29181,3.53836,2877.73,2467.44,1574.25,1.00189
mu[6],5.59885,0.00267854,0.15281,0.149085,5.34581,5.59757,5.85723,3280.68,2576.34,1794.68,1.00094
mu[7],3.36372,0.00264527,0.14733,0.145569,3.11375,3.36583,3.60203,3121.31,2500.75,1707.5,1.0013
mu[8],4.66737,0.0009842,0.0580509,0.0552103,4.56087,4.67545,4.74897,3319.79,2475.78,1816.08,1.00094
mu[9],4.14549,0.00185464,0.102682,0.0952141,3.94777,4.16896,4.27422,2464.46,2322.16,1348.17,1.00139
mu[10],4.74223,0.000576597,0.0307947,0.0313531,4.69233,4.74164,4.79438,2877.72,2467.44,1574.25,1.00189
mu[11],5.71114,0.00288298,0.153974,0.156765,5.46164,5.70819,5.97191,2877.73,2467.44,1574.25,1.00189
mu[12],3.77332,0.00172979,0.0923842,0.0940592,3.61685,3.77509,3.92302,2877.73,2467.44,1574.25,1.00189
