,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-149.884,0.0394146,1.44296,1.16155,-152.553,-149.525,-148.347,1443.98,1827.45,750.508,1.00051
w_direct,1.29944,0.0120449,0.536617,0.472857,0.640205,1.18838,2.35021,2416.36,1863.88,1255.9,1.00121
w_social,0.180832,0.00320581,0.152312,0.11687,0.0186044,0.139294,0.49713,2068.83,1753.54,1075.27,1.00117
sigma,1.53357,0.00203693,0.0901492,0.0889948,1.39532,1.52847,1.68801,2137.27,1558.78,1110.85,1.00102
mu[1],6.54721,0.0029281,0.147091,0.150671,6.28521,6.56155,6.76352,2354.53,1828.91,1223.77,1.00125
mu[2],5.53799,0.00205121,0.118668,0.118627,5.33016,5.54272,5.72367,3192.72,2342.57,1659.42,1.00089
mu[3],5.91867,0.00334806,0.166822,0.171428,5.66218,5.90976,6.21104,2490.79,2861.23,1294.59,1.00116
mu[4],4.37607,0.00299923,0.164481,0.172607,4.14187,4.35562,4.67765,2608.16,2064.21,1355.59,1.00109
mu[5],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[6],5.53799,0.00205121,0.118668,0.118627,5.33016,5.54272,5.72367,3192.72,2342.57,1659.42,1.00089
mu[7],4.7191,0.0019491,0.108356,0.113337,4.52195,4.7326,4.874,2712.4,2210.45,1409.77,1.00101
mu[8],3.55719,0.00286919,0.164632,0.167195,3.30934,3.54651,3.85087,3040.67,2401.6,1580.39,1.00089
mu[9],5.44281,0.00286919,0.164632,0.167195,5.14913,5.45349,5.69066,3040.67,2401.6,1580.39,1.00089
mu[10],5.53799,0.00205121,0.118668,0.118627,5.33016,5.54272,5.72367,3192.72,2342.57,1659.42,1.00089
mu[11],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[12],4.90944,0.000585621,0.0294183,0.0301342,4.85704,4.91231,4.9527,2354.53,1828.91,1223.77,1.00125
mu[13],5.91867,0.00334806,0.166822,0.171428,5.66218,5.90976,6.21104,2490.79,2861.23,1294.59,1.00116
mu[14],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[15],5.44281,0.00286919,0.164632,0.167195,5.14913,5.45349,5.69066,3040.67,2401.6,1580.39,1.00089
mu[16],5.19496,0.00353531,0.184195,0.192343,4.93303,5.17,5.53016,2498.37,2052.43,1298.53,1.00138
mu[17],5.44281,0.00286919,0.164632,0.167195,5.14913,5.45349,5.69066,3040.67,2401.6,1580.39,1.00089
mu[18],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[19],6.54721,0.0029281,0.147091,0.150671,6.28521,6.56155,6.76352,2354.53,1828.91,1223.77,1.00125
mu[20],5.53799,0.00205121,0.118668,0.118627,5.33016,5.54272,5.72367,3192.72,2342.57,1659.42,1.00089
mu[21],6.54721,0.0029281,0.147091,0.150671,6.28521,6.56155,6.76352,2354.53,1828.91,1223.77,1.00125
mu[22],2.7383,0.0031976,0.1846,0.184438,2.44656,2.73251,3.05712,3196.55,2401.96,1661.41,1.0009
mu[23],4.90944,0.000585621,0.0294183,0.0301342,4.85704,4.91231,4.9527,2354.53,1828.91,1223.77,1.00125
mu[24],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[25],5.72833,0.00175686,0.0882549,0.0904025,5.57113,5.73693,5.85811,2354.52,1828.91,1223.76,1.00125
mu[26],5.91867,0.00334806,0.166822,0.171428,5.66218,5.90976,6.21104,2490.79,2861.23,1294.59,1.00116
mu[27],3.27167,0.00175686,0.0882549,0.0904025,3.14189,3.26307,3.42887,2354.52,1828.91,1223.76,1.00125
mu[28],4.90944,0.000585621,0.0294183,0.0301342,4.85704,4.91231,4.9527,2354.53,1828.91,1223.77,1.00125
