,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-19.4766,0.0333205,1.29709,1.07269,-22.0988,-19.1431,-18.0385,1575.52,2054.6,841.176,1.00066
w_direct,0.347582,0.00194001,0.0942506,0.0838852,0.221427,0.333563,0.521905,2642.63,2143.73,1410.91,1.00181
w_social,0.0110954,0.000166322,0.00939291,0.00790804,0.000782491,0.00869963,0.0299033,2353.66,1641.73,1256.63,1.00165
sigma,0.65588,0.000704994,0.0370993,0.0368323,0.596784,0.654073,0.719974,2796.58,2811.66,1493.1,1.00042
mu[1],4.19223,0.00084176,0.0432913,0.040361,4.11321,4.1959,4.25618,2699.4,2767.3,1441.22,1.0013
mu[2],3.64479,0.00199802,0.100156,0.100055,3.47521,3.64827,3.79983,2579.97,2301.44,1377.45,1.00226
mu[3],4.22628,0.000618704,0.0313646,0.0312619,4.17339,4.2269,4.27651,2615.75,2123.67,1396.56,1.00237
mu[4],4.26034,0.0006929,0.039837,0.03893,4.19786,4.2584,4.32997,3309.12,2494.99,1766.75,1.00097
mu[5],4.22628,0.000618704,0.0313646,0.0312619,4.17339,4.2269,4.27651,2615.75,2123.67,1396.56,1.00237
mu[6],5.32115,0.00185611,0.0940938,0.0937857,5.17046,5.31931,5.47982,2615.76,2123.67,1396.56,1.00238
mu[7],4.1752,0.00101607,0.0536605,0.0489301,4.07337,4.18198,4.25176,2757.34,2965.01,1472.15,1.00138
mu[8],3.67885,0.00185611,0.0940938,0.0937857,3.52018,3.68069,3.82954,2615.76,2123.67,1396.56,1.00238
mu[9],4.1752,0.00101607,0.0536605,0.0489301,4.07337,4.18198,4.25176,2757.34,2965.01,1472.15,1.00138
mu[10],5.32115,0.00185611,0.0940938,0.0937857,5.17046,5.31931,5.47982,2615.76,2123.67,1396.56,1.00238
mu[11],5.32115,0.00185611,0.0940938,0.0937857,5.17046,5.31931,5.47982,2615.76,2123.67,1396.56,1.00238
mu[12],4.8248,0.00101607,0.0536605,0.0489301,4.74824,4.81802,4.92663,2757.34,2965.01,1472.15,1.00138
mu[13],5.27007,0.00185203,0.099438,0.0991293,5.10645,5.26974,5.43098,2915.49,2517.35,1556.59,1.00079
mu[14],4.22628,0.000618704,0.0313646,0.0312619,4.17339,4.2269,4.27651,2615.75,2123.67,1396.56,1.00237
mu[15],4.72264,0.000830496,0.0494847,0.0470817,4.6336,4.72749,4.79596,3471.84,2949.96,1853.62,1.00111
mu[16],3.67885,0.00185611,0.0940938,0.0937857,3.52018,3.68069,3.82954,2615.76,2123.67,1396.56,1.00238
mu[17],4.73966,0.0006929,0.039837,0.03893,4.67003,4.7416,4.80214,3309.12,2494.99,1766.75,1.00097
mu[18],4.77372,0.000618704,0.0313646,0.0312619,4.72349,4.7731,4.82661,2615.75,2123.67,1396.56,1.00237
mu[19],4.19223,0.00084176,0.0432913,0.040361,4.11321,4.1959,4.25618,2699.4,2767.3,1441.22,1.0013
mu[20],5.35521,0.00199802,0.100156,0.100055,5.20017,5.35173,5.52479,2579.97,2301.44,1377.45,1.00225
mu[21],4.72264,0.000830496,0.0494847,0.0470817,4.6336,4.72749,4.79596,3471.84,2949.96,1853.62,1.00111
mu[22],4.72264,0.000830496,0.0494847,0.0470817,4.6336,4.72749,4.79596,3471.84,2949.96,1853.62,1.00111
mu[23],4.22628,0.000618704,0.0313646,0.0312619,4.17339,4.2269,4.27651,2615.75,2123.67,1396.56,1.00237
mu[24],4.80777,0.00084176,0.0432913,0.040361,4.74382,4.8041,4.88679,2699.4,2767.3,1441.22,1.0013
mu[25],4.77372,0.000618704,0.0313646,0.0312619,4.72349,4.7731,4.82661,2615.75,2123.67,1396.56,1.00237
