,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-195.424,0.0447888,1.43265,1.16834,-198.327,-195.078,-193.87,1156.58,1330.45,616.844,1.00246
w_direct,0.217647,0.00175833,0.0871098,0.0730677,0.10504,0.204144,0.372981,2376.67,2065.15,1267.56,1.00171
w_social,0.0746481,0.00106073,0.0508941,0.0460291,0.00997481,0.0658964,0.164682,1626.42,1011.77,867.426,1.00119
sigma,1.89515,0.00130668,0.0672166,0.0725215,1.76962,1.90366,1.9868,2129.34,1508.9,1135.65,0.999655
mu[1],5.23493,0.0026315,0.128195,0.12359,5.02549,5.23286,5.44826,2388.16,2415.73,1273.69,1.00101
mu[2],5.47705,0.0040537,0.202361,0.198463,5.14571,5.47339,5.80629,2477.71,2084.53,1321.45,1.00257
mu[3],5.72488,0.00438583,0.213658,0.205983,5.37582,5.72144,6.08044,2388.16,2415.73,1273.69,1.00101
mu[4],3.76507,0.0026315,0.128195,0.12359,3.55174,3.76714,3.97451,2388.16,2415.73,1273.69,1.00101
mu[5],5.84309,0.00574464,0.287087,0.281163,5.37577,5.83967,6.31112,2484.41,2027.85,1325.02,1.00219
mu[6],4.49715,0.00277219,0.126101,0.133722,4.27736,4.50694,4.68989,1932.78,1595.54,1030.81,1.00164
mu[7],6.21484,0.00614016,0.299121,0.288377,5.72615,6.21001,6.71262,2388.16,2415.73,1273.69,1.00101
mu[8],5.72488,0.00438583,0.213658,0.205983,5.37582,5.72144,6.08044,2388.16,2415.73,1273.69,1.00101
mu[9],5.23493,0.0026315,0.128195,0.12359,5.02549,5.23286,5.44826,2388.16,2415.73,1273.69,1.00101
mu[10],5.72488,0.00438583,0.213658,0.205983,5.37582,5.72144,6.08044,2388.16,2415.73,1273.69,1.00101
mu[11],5.35314,0.00464119,0.229515,0.228097,4.97201,5.35455,5.72877,2489.38,1960.55,1327.67,1.00196
mu[12],5.35314,0.00464119,0.229515,0.228097,4.97201,5.35455,5.72877,2489.38,1960.55,1327.67,1.00196
mu[13],4.25502,0.000877165,0.0427315,0.0411966,4.18391,4.25571,4.32484,2388.16,2415.73,1273.68,1.00101
mu[14],4.99281,0.00347019,0.159025,0.169608,4.75517,4.98027,5.26738,1857.13,1230.28,990.467,1.00103
mu[15],5.23493,0.0026315,0.128195,0.12359,5.02549,5.23286,5.44826,2388.16,2415.73,1273.69,1.00101
mu[16],5.96701,0.00552885,0.274565,0.268415,5.51869,5.96348,6.42732,2456.93,2323.81,1310.36,1.00217
mu[17],5.84309,0.00574464,0.287087,0.281163,5.37577,5.83967,6.31112,2484.41,2027.85,1325.02,1.00219
mu[18],6.21484,0.00614016,0.299121,0.288377,5.72615,6.21001,6.71262,2388.16,2415.73,1273.69,1.00101
mu[19],4.86318,0.00413328,0.193759,0.196674,4.53498,4.86972,5.17045,2205.08,1964.99,1176.04,1.00168
mu[20],3.03299,0.00552885,0.274565,0.268415,2.57268,3.03652,3.48131,2456.93,2323.81,1310.36,1.00217
mu[21],4.00719,0.00347019,0.159025,0.169608,3.73262,4.01973,4.24483,1857.13,1230.28,990.467,1.00103
mu[22],3.76507,0.0026315,0.128195,0.12359,3.55174,3.76714,3.97451,2388.16,2415.73,1273.69,1.00101
mu[23],3.03299,0.00552885,0.274565,0.268415,2.57268,3.03652,3.48131,2456.93,2323.81,1310.36,1.00217
mu[24],4.74498,0.000877165,0.0427315,0.0411966,4.67516,4.74429,4.81609,2388.16,2415.73,1273.68,1.00101
mu[25],4.9871,0.00297314,0.145333,0.144385,4.74316,4.98812,5.22293,2433.96,2169.53,1298.11,1.00165
mu[26],4.62677,0.00424407,0.192395,0.204588,4.33662,4.61036,4.96552,1836.77,1267.87,979.609,1.00146
mu[27],3.15691,0.00574464,0.287087,0.281163,2.68888,3.16033,3.62423,2484.41,2027.85,1325.02,1.00219
mu[28],3.03299,0.00552885,0.274565,0.268415,2.57268,3.03652,3.48131,2456.93,2323.81,1310.36,1.00217
mu[29],4.0129,0.00297314,0.145333,0.144385,3.77707,4.01188,4.25684,2433.96,2169.53,1298.11,1.00165
mu[30],3.88328,0.00495316,0.226047,0.24062,3.49141,3.90151,4.22219,1792.91,1078.68,956.221,1.00124
mu[31],5.35314,0.00464119,0.229515,0.228097,4.97201,5.35455,5.72877,2489.38,1960.55,1327.67,1.00196
mu[32],3.15691,0.00574464,0.287087,0.281163,2.68888,3.16033,3.62423,2484.41,2027.85,1325.02,1.00219
mu[33],5.48276,0.00475623,0.222001,0.224267,5.13798,5.46805,5.8635,2115.09,2052.41,1128.05,1.00118
mu[34],5.48276,0.00475623,0.222001,0.224267,5.13798,5.46805,5.8635,2115.09,2052.41,1128.05,1.00118
mu[35],5.35314,0.00464119,0.229515,0.228097,4.97201,5.35455,5.72877,2489.38,1960.55,1327.67,1.00196
mu[36],5.72488,0.00438583,0.213658,0.205983,5.37582,5.72144,6.08044,2388.16,2415.73,1273.69,1.00101
mu[37],3.51724,0.00475623,0.222001,0.224267,3.1365,3.53195,3.86202,2115.09,2052.41,1128.05,1.00118
mu[38],4.74498,0.000877165,0.0427315,0.0411966,4.67516,4.74429,4.81609,2388.16,2415.73,1273.68,1.00101
mu[39],3.03299,0.00552885,0.274565,0.268415,2.57268,3.03652,3.48131,2456.93,2323.81,1310.36,1.00217
mu[40],4.86318,0.00413328,0.193759,0.196674,4.53498,4.86972,5.17045,2205.08,1964.99,1176.04,1.00168
mu[41],3.03299,0.00552885,0.274565,0.268415,2.57268,3.03652,3.48131,2456.93,2323.81,1310.36,1.00217
mu[42],5.35314,0.00464119,0.229515,0.228097,4.97201,5.35455,5.72877,2489.38,1960.55,1327.67,1.00196
mu[43],4.13682,0.00413328,0.193759,0.196674,3.82955,4.13028,4.46502,2205.08,1964.99,1176.04,1.00168
mu[44],6.21484,0.00614016,0.299121,0.288377,5.72615,6.21001,6.71262,2388.16,2415.73,1273.69,1.00101
mu[45],4.13682,0.00413328,0.193759,0.196674,3.82955,4.13028,4.46502,2205.08,1964.99,1176.04,1.00168
mu[46],5.48276,0.00475623,0.222001,0.224267,5.13798,5.46805,5.8635,2115.09,2052.41,1128.05,1.00118
mu[47],3.27512,0.00438583,0.213658,0.205983,2.91956,3.27856,3.62418,2388.16,2415.73,1273.69,1.00101
mu[48],5.47705,0.0040537,0.202361,0.198463,5.14571,5.47339,5.80629,2477.71,2084.53,1321.45,1.00257
mu[49],3.51724,0.00475623,0.222001,0.224267,3.1365,3.53195,3.86202,2115.09,2052.41,1128.05,1.00118
mu[50],3.51724,0.00475623,0.222001,0.224267,3.1365,3.53195,3.86202,2115.09,2052.41,1128.05,1.00118
mu[51],4.50285,0.00277219,0.126101,0.133722,4.31011,4.49306,4.72264,1932.78,1595.54,1030.81,1.00164
mu[52],3.27512,0.00438583,0.213658,0.205983,2.91956,3.27856,3.62418,2388.16,2415.73,1273.69,1.00101
mu[53],4.25502,0.000877165,0.0427315,0.0411966,4.18391,4.25571,4.32484,2388.16,2415.73,1273.68,1.00101
