,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-124.378,0.0350831,1.32436,1.12341,-127.044,-124.065,-122.905,1588.91,1886.85,880.283,1.00056
w_direct,0.554042,0.00489116,0.2021,0.148309,0.326314,0.512091,0.922847,2495.44,1308.84,1382.52,1.00215
w_social,0.0402604,0.000853621,0.0388395,0.0277701,0.00294804,0.0296951,0.113024,1814.95,1458.26,1005.51,0.999985
sigma,1.2946,0.00147975,0.0743057,0.0729501,1.17945,1.28969,1.42026,2651.58,1702.54,1469.02,1.00207
mu[1],5.48887,0.00214161,0.10327,0.101058,5.32671,5.48673,5.6636,2414.52,1283.09,1337.68,1.00142
mu[2],4.91629,0.00175433,0.0840008,0.0785923,4.80584,4.9025,5.0792,2220.9,2318.35,1230.42,0.999773
mu[3],4.30039,0.00174247,0.0973266,0.0920756,4.17595,4.28125,4.48442,2873.89,2814.39,1592.18,1.00014
mu[4],3.51113,0.00214161,0.10327,0.101058,3.3364,3.51327,3.67329,2414.52,1283.09,1337.68,1.00142
mu[5],5.35886,0.00214017,0.122532,0.122252,5.14863,5.36483,5.5497,3270.51,3008.99,1811.92,1.0008
mu[6],5.40219,0.00194194,0.106231,0.105791,5.22825,5.40144,5.57625,3008.09,2572.66,1666.53,1.00104
mu[7],2.27932,0.0045722,0.231156,0.224262,1.89261,2.28594,2.64672,2613.18,1552.27,1447.74,1.00104
mu[8],3.51113,0.00214161,0.10327,0.101058,3.3364,3.51327,3.67329,2414.52,1283.09,1337.68,1.00142
mu[9],6.14811,0.00356935,0.172117,0.168429,5.87786,6.14454,6.43934,2414.52,1283.09,1337.68,1.00142
mu[10],5.48887,0.00214161,0.10327,0.101058,5.32671,5.48673,5.6636,2414.52,1283.09,1337.68,1.00142
mu[11],6.72068,0.0045722,0.231156,0.224262,6.35328,6.71406,7.10739,2613.18,1552.27,1447.74,1.00104
mu[12],4.25705,0.00115691,0.0665638,0.0638869,4.16558,4.24804,4.37975,3201.22,2717.02,1773.53,1.00027
mu[13],5.48887,0.00214161,0.10327,0.101058,5.32671,5.48673,5.6636,2414.52,1283.09,1337.68,1.00142
mu[14],4.95963,0.00237106,0.115804,0.107968,4.8137,4.93716,5.18931,2164.24,2516.84,1199.03,0.999798
mu[15],3.51113,0.00214161,0.10327,0.101058,3.3364,3.51327,3.67329,2414.52,1283.09,1337.68,1.00142
mu[16],2.93856,0.0032093,0.16619,0.165097,2.65901,2.94272,3.20377,2722.04,1784.86,1508.06,1.00109
mu[17],2.9819,0.00320877,0.173307,0.174297,2.69309,2.98463,3.2621,2941.57,2277.91,1629.68,1.00107
mu[18],4.25705,0.00115691,0.0665638,0.0638869,4.16558,4.24804,4.37975,3201.22,2717.02,1773.53,1.00027
mu[19],5.48887,0.00214161,0.10327,0.101058,5.32671,5.48673,5.6636,2414.52,1283.09,1337.68,1.00142
mu[20],5.40219,0.00194194,0.106231,0.105791,5.22825,5.40144,5.57625,3008.09,2572.66,1666.53,1.00104
mu[21],6.80735,0.00499709,0.240963,0.235801,6.429,6.80236,7.21507,2414.52,1283.09,1337.68,1.00142
mu[22],2.85189,0.00356935,0.172117,0.168429,2.56066,2.85546,3.12214,2414.52,1283.09,1337.68,1.00142
mu[23],4.04037,0.00237106,0.115804,0.107968,3.81069,4.06284,4.1863,2164.24,2516.84,1199.03,0.999798
mu[24],5.35886,0.00214017,0.122532,0.122252,5.14863,5.36483,5.5497,3270.51,3008.99,1811.92,1.0008
mu[25],6.14811,0.00356935,0.172117,0.168429,5.87786,6.14454,6.43934,2414.52,1283.09,1337.68,1.00142
mu[26],4.04037,0.00237106,0.115804,0.107968,3.81069,4.06284,4.1863,2164.24,2516.84,1199.03,0.999798
mu[27],3.59781,0.00194194,0.106231,0.105791,3.42375,3.59856,3.77175,3008.09,2572.66,1666.53,1.00104
mu[28],4.82962,0.000713871,0.0344233,0.0336859,4.77557,4.82891,4.88787,2414.43,1283.09,1337.64,1.00142
mu[29],2.93856,0.0032093,0.16619,0.165097,2.65901,2.94272,3.20377,2722.04,1784.86,1508.06,1.00109
mu[30],6.67735,0.00448207,0.233531,0.232182,6.3065,6.67147,7.0677,2752.65,1929.69,1525.01,1.0011
mu[31],5.57554,0.00297756,0.138424,0.134072,5.37064,5.56401,5.81329,2307.55,1952.24,1278.42,1.00087
mu[32],4.04037,0.00237106,0.115804,0.107968,3.81069,4.06284,4.1863,2164.24,2516.84,1199.03,0.999798
mu[33],2.9819,0.00320877,0.173307,0.174297,2.69309,2.98463,3.2621,2941.57,2277.91,1629.68,1.00107
mu[34],4.69961,0.00174247,0.0973266,0.0920756,4.51558,4.71875,4.82405,2873.89,2814.39,1592.18,1.00014
mu[35],4.95963,0.00237106,0.115804,0.107968,4.8137,4.93716,5.18931,2164.24,2516.84,1199.03,0.999798
mu[36],5.40219,0.00194194,0.106231,0.105791,5.22825,5.40144,5.57625,3008.09,2572.66,1666.53,1.00104
mu[37],3.64114,0.00214017,0.122532,0.122252,3.4503,3.63517,3.85137,3270.51,3008.99,1811.92,1.0008
mu[38],5.48887,0.00214161,0.10327,0.101058,5.32671,5.48673,5.6636,2414.52,1283.09,1337.68,1.00142
mu[39],2.93856,0.0032093,0.16619,0.165097,2.65901,2.94272,3.20377,2722.04,1784.86,1508.06,1.00109
