,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-124.519,0.035148,1.35751,1.16741,-127.134,-124.184,-123.008,1619.17,1657.83,932.703,1.00183
w_direct,0.449775,0.00391225,0.157191,0.128695,0.257574,0.421561,0.730253,2294.44,1724.2,1321.68,1.00087
w_social,0.0440455,0.000791831,0.036382,0.0307134,0.00403732,0.0350608,0.115773,1584.43,1290.69,912.69,1.0009
sigma,1.29445,0.00141118,0.0732047,0.0743001,1.17887,1.29208,1.41606,2744.22,2511.12,1580.77,1.00123
mu[1],5.88253,0.00351507,0.186231,0.185925,5.57238,5.88052,6.18637,2902.84,2314.88,1672.14,1.00162
mu[2],5.88253,0.00351507,0.186231,0.185925,5.57238,5.88052,6.18637,2902.84,2314.88,1672.14,1.00162
mu[3],4.97139,0.00272381,0.130064,0.128217,4.79866,4.9482,5.21525,1945.95,1744.9,1120.94,1.00125
mu[4],3.68131,0.00211681,0.114537,0.113677,3.49593,3.68156,3.87474,3031.4,2488.33,1746.2,1.0016
mu[5],4.19101,0.000804037,0.0366046,0.0368371,4.12995,4.19097,4.25156,2148.99,1506.18,1237.9,1.00103
mu[6],5.31869,0.00211681,0.114537,0.113677,5.12526,5.31844,5.50407,3031.4,2488.33,1746.2,1.00161
mu[7],4.29928,0.00126635,0.0748179,0.0708971,4.1932,4.2915,4.43287,3280.28,2723.27,1889.56,1.0012
mu[8],5.93667,0.00353743,0.177084,0.17775,5.64468,5.93626,6.22658,2606.11,2157.38,1501.21,1.00128
mu[9],5.93667,0.00353743,0.177084,0.17775,5.64468,5.93626,6.22658,2606.11,2157.38,1501.21,1.00128
mu[10],4.91726,0.00201852,0.0937869,0.0917351,4.78764,4.90318,5.09005,2002.14,2387.03,1153.31,1.00145
mu[11],4.19101,0.000804037,0.0366046,0.0368371,4.12995,4.19097,4.25156,2148.99,1506.18,1237.9,1.00103
mu[12],5.42696,0.00241211,0.109814,0.110511,5.24533,5.42709,5.61015,2148.99,1506.18,1237.9,1.00103
mu[13],4.64658,0.00189216,0.110088,0.105533,4.44222,4.66114,4.79534,2962.81,2617.11,1706.69,1.00098
mu[14],2.44536,0.00506759,0.245597,0.245179,2.04485,2.44599,2.84834,2446.45,1704.47,1409.25,1.00127
mu[15],6.50051,0.00493445,0.249083,0.247564,6.08975,6.50111,6.90707,2648.15,2084.17,1525.43,1.00123
mu[16],5.42696,0.00241211,0.109814,0.110511,5.24533,5.42709,5.61015,2148.99,1506.18,1237.9,1.00103
mu[17],4.80899,0.000804037,0.0366046,0.0368371,4.74844,4.80903,4.87005,2148.99,1506.18,1237.9,1.00103
mu[18],5.93667,0.00353743,0.177084,0.17775,5.64468,5.93626,6.22658,2606.11,2157.38,1501.21,1.00128
mu[19],5.26456,0.00232329,0.134317,0.129517,5.0318,5.2695,5.47392,3383.23,2748.19,1948.86,1.00165
mu[20],4.35342,0.00189216,0.110088,0.105533,4.20466,4.33886,4.55778,2962.81,2617.11,1706.69,1.00098
mu[21],3.06333,0.00353743,0.177084,0.17775,2.77342,3.06374,3.35532,2606.11,2157.38,1501.21,1.00128
mu[22],5.31869,0.00211681,0.114537,0.113677,5.12526,5.31844,5.50407,3031.4,2488.33,1746.2,1.00161
mu[23],3.57304,0.00241211,0.109814,0.110511,3.38985,3.57291,3.75467,2148.99,1506.18,1237.9,1.00103
mu[24],3.46477,0.00343326,0.15071,0.147583,3.19351,3.47696,3.69712,2040.93,2176.23,1175.65,1.00118
mu[25],5.42696,0.00241211,0.109814,0.110511,5.24533,5.42709,5.61015,2148.99,1506.18,1237.9,1.00103
mu[26],4.91726,0.00201852,0.0937869,0.0917351,4.78764,4.90318,5.09005,2002.14,2387.03,1153.31,1.00145
mu[27],5.42696,0.00241211,0.109814,0.110511,5.24533,5.42709,5.61015,2148.99,1506.18,1237.9,1.00103
mu[28],3.11747,0.00351507,0.186231,0.185925,2.81363,3.11948,3.42762,2902.84,2314.88,1672.14,1.00162
mu[29],2.44536,0.00506759,0.245597,0.245179,2.04485,2.44599,2.84834,2446.45,1704.47,1409.25,1.00127
mu[30],6.50051,0.00493445,0.249083,0.247564,6.08975,6.50111,6.90707,2648.15,2084.17,1525.43,1.00123
mu[31],4.64658,0.00189216,0.110088,0.105533,4.44222,4.66114,4.79534,2962.81,2617.11,1706.69,1.00098
mu[32],4.97139,0.00272381,0.130064,0.128217,4.79866,4.9482,5.21525,1945.95,1744.9,1120.94,1.00125
mu[33],4.19101,0.000804037,0.0366046,0.0368371,4.12995,4.19097,4.25156,2148.99,1506.18,1237.9,1.00103
mu[34],3.57304,0.00241211,0.109814,0.110511,3.38985,3.57291,3.75467,2148.99,1506.18,1237.9,1.00103
mu[35],4.35342,0.00189216,0.110088,0.105533,4.20466,4.33886,4.55778,2962.81,2617.11,1706.69,1.00098
mu[36],4.19101,0.000804037,0.0366046,0.0368371,4.12995,4.19097,4.25156,2148.99,1506.18,1237.9,1.00103
mu[37],4.19101,0.000804037,0.0366046,0.0368371,4.12995,4.19097,4.25156,2148.99,1506.18,1237.9,1.00103
mu[38],4.70072,0.00126635,0.0748179,0.0708971,4.56713,4.7085,4.8068,3280.28,2723.27,1889.56,1.0012
mu[39],4.02861,0.00272381,0.130064,0.128217,3.78475,4.0518,4.20134,1945.95,1744.9,1120.94,1.00125
mu[40],4.91726,0.00201852,0.0937869,0.0917351,4.78764,4.90318,5.09005,2002.14,2387.03,1153.31,1.00145
mu[41],5.31869,0.00211681,0.114537,0.113677,5.12526,5.31844,5.50407,3031.4,2488.33,1746.2,1.00161
