,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-179.601,0.0534948,1.61864,1.3475,-182.85,-179.159,-177.833,1044.39,1177.29,578.291,1.00327
w_direct,0.209152,0.00193944,0.0956051,0.0768489,0.0883819,0.193438,0.382023,2708.0,2043.86,1499.45,1.001
w_social,0.0929535,0.00136838,0.0631023,0.0561315,0.0137459,0.0824545,0.203855,1534.35,826.972,849.583,1.00109
sigma,1.78456,0.00221952,0.0917107,0.0953041,1.63791,1.78137,1.94132,1709.76,924.114,946.712,1.00109
mu[1],4.79017,0.00424479,0.208733,0.216816,4.44258,4.79812,5.12855,2413.22,2276.26,1336.23,0.999805
mu[2],5.24008,0.0030166,0.144863,0.147601,5.00893,5.23873,5.47921,2336.35,2072.63,1293.66,1.00009
mu[3],5.54001,0.00582324,0.260014,0.272912,5.12958,5.52686,5.97478,1914.52,1540.36,1060.09,0.999882
mu[4],5.73346,0.00502767,0.241439,0.246002,5.34821,5.73122,6.13201,2336.35,2072.63,1293.66,1.00009
mu[5],4.74669,0.00100553,0.0482877,0.0492005,4.66964,4.74624,4.8264,2336.35,2072.63,1293.66,1.00009
mu[6],4.70322,0.00469312,0.216487,0.228338,4.36805,4.69144,5.07927,1866.46,1045.87,1033.48,1.0012
mu[7],5.28355,0.00461299,0.242746,0.239012,4.87693,5.28571,5.67821,2803.54,2042.78,1552.35,1.00122
mu[8],4.55325,0.00298831,0.140307,0.149209,4.3364,4.54654,4.79533,2010.53,1254.69,1113.25,1.00075
mu[9],5.73346,0.00502767,0.241439,0.246002,5.34821,5.73122,6.13201,2336.35,2072.63,1293.66,1.00009
mu[10],4.79017,0.00424479,0.208733,0.216816,4.44258,4.79812,5.12855,2413.22,2276.26,1336.23,0.999805
mu[11],4.74669,0.00100553,0.0482877,0.0492005,4.66964,4.74624,4.8264,2336.35,2072.63,1293.66,1.00009
mu[12],4.94014,0.00296783,0.153967,0.155084,4.68074,4.94202,5.19224,2732.0,2059.73,1512.74,1.00112
mu[13],5.43352,0.00400473,0.215358,0.208468,5.07478,5.43011,5.79254,2933.66,2089.56,1624.4,1.00158
mu[14],4.55325,0.00298831,0.140307,0.149209,4.3364,4.54654,4.79533,2010.53,1254.69,1113.25,1.00075
mu[15],3.95337,0.00417036,0.185256,0.19454,3.63742,3.96245,4.24194,1739.22,1125.01,963.021,1.00134
mu[16],5.04663,0.00417036,0.185256,0.19454,4.75806,5.03755,5.36258,1739.22,1125.01,963.021,1.00134
mu[17],4.74669,0.00100553,0.0482877,0.0492005,4.66964,4.74624,4.8264,2336.35,2072.63,1293.66,1.00009
