,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-89.128,0.0356206,1.34815,1.12442,-91.8826,-88.7855,-87.6311,1481.21,1992.28,784.54,1.00268
w_direct,0.170961,0.000969537,0.053395,0.049864,0.0952272,0.163934,0.266303,2952.97,2181.53,1564.07,1.00025
w_social,0.0317184,0.000367459,0.0195428,0.0190553,0.00520531,0.0290039,0.0676601,2252.54,1499.33,1193.08,1.00169
sigma,1.02979,0.00116154,0.0597233,0.059217,0.935421,1.02651,1.13187,2707.19,2476.51,1433.9,1.00154
mu[1],5.11051,0.00186601,0.101508,0.102902,4.94418,5.10872,5.27992,2969.98,2362.65,1573.09,1.00082
mu[2],5.23838,0.00258292,0.137721,0.131171,5.01824,5.23265,5.47549,2838.36,2761.19,1503.37,1.00137
mu[3],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[4],4.83138,0.00165323,0.0868063,0.0870484,4.70177,4.82354,4.98669,2561.75,2387.83,1356.86,1.00125
mu[5],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[6],5.23838,0.00258292,0.137721,0.131171,5.01824,5.23265,5.47549,2838.36,2761.19,1503.37,1.00137
mu[7],4.2965,0.000622003,0.0338359,0.0343005,4.24003,4.29709,4.35194,2969.99,2362.65,1573.09,1.00082
mu[8],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[9],4.83138,0.00165323,0.0868063,0.0870484,4.70177,4.82354,4.98669,2561.75,2387.83,1356.86,1.00125
mu[10],4.57562,0.00136918,0.0725436,0.0746173,4.45133,4.57964,4.68793,2710.78,2441.83,1435.79,1.00023
mu[11],4.51169,0.00201248,0.106123,0.110627,4.32765,4.52048,4.66977,2566.38,1961.61,1359.31,1.00021
mu[12],4.91869,0.00242533,0.130429,0.131562,4.70233,4.91919,5.13665,2907.8,2726.76,1540.15,1.00106
mu[13],5.38963,0.0030783,0.16791,0.16798,5.1143,5.3848,5.66975,2968.86,2180.84,1572.49,1.00053
mu[14],4.51169,0.00201248,0.106123,0.110627,4.32765,4.52048,4.66977,2566.38,1961.61,1359.31,1.00021
mu[15],4.08131,0.00242533,0.130429,0.131562,3.86335,4.08081,4.29767,2907.8,2726.76,1540.15,1.00106
mu[16],5.11051,0.00186601,0.101508,0.102902,4.94418,5.10872,5.27992,2969.98,2362.65,1573.09,1.00082
mu[17],4.57562,0.00136918,0.0725436,0.0746173,4.45133,4.57964,4.68793,2710.78,2441.83,1435.79,1.00023
mu[18],4.48831,0.00201248,0.106123,0.110627,4.33023,4.47952,4.67235,2566.38,1961.61,1359.31,1.00021
mu[19],4.91869,0.00242533,0.130429,0.131562,4.70233,4.91919,5.13665,2907.8,2726.76,1540.15,1.00106
mu[20],4.98263,0.00203168,0.110221,0.109996,4.80411,4.98021,5.16707,2941.94,2376.65,1558.23,1.00082
mu[21],3.88949,0.00186601,0.101508,0.102902,3.72008,3.89128,4.05582,2969.98,2362.65,1573.09,1.00082
mu[22],5.11051,0.00186601,0.101508,0.102902,4.94418,5.10872,5.27992,2969.98,2362.65,1573.09,1.00082
mu[23],5.11051,0.00186601,0.101508,0.102902,4.94418,5.10872,5.27992,2969.98,2362.65,1573.09,1.00082
mu[24],3.88949,0.00186601,0.101508,0.102902,3.72008,3.89128,4.05582,2969.98,2362.65,1573.09,1.00082
mu[25],4.08131,0.00242533,0.130429,0.131562,3.86335,4.08081,4.29767,2907.8,2726.76,1540.15,1.00106
mu[26],4.57562,0.00136918,0.0725436,0.0746173,4.45133,4.57964,4.68793,2710.78,2441.83,1435.79,1.00023
mu[27],4.98263,0.00203168,0.110221,0.109996,4.80411,4.98021,5.16707,2941.94,2376.65,1558.23,1.00082
mu[28],4.89532,0.00231135,0.121124,0.124583,4.71806,4.8832,5.11493,2460.79,2151.51,1303.38,1.00121
mu[29],3.88949,0.00186601,0.101508,0.102902,3.72008,3.89128,4.05582,2969.98,2362.65,1573.09,1.00082
mu[30],5.51751,0.00311001,0.169179,0.171503,5.2403,5.51454,5.79987,2970.0,2362.65,1573.09,1.00082
mu[31],4.16862,0.00165323,0.0868063,0.0870484,4.01331,4.17646,4.29823,2561.75,2387.83,1356.86,1.00125
mu[32],4.57562,0.00136918,0.0725436,0.0746173,4.45133,4.57964,4.68793,2710.78,2441.83,1435.79,1.00023
mu[33],4.51169,0.00201248,0.106123,0.110627,4.32765,4.52048,4.66977,2566.38,1961.61,1359.31,1.00021
mu[34],5.11051,0.00186601,0.101508,0.102902,4.94418,5.10872,5.27992,2969.98,2362.65,1573.09,1.00082
mu[35],4.89532,0.00231135,0.121124,0.124583,4.71806,4.8832,5.11493,2460.79,2151.51,1303.38,1.00121
mu[36],4.48831,0.00201248,0.106123,0.110627,4.33023,4.47952,4.67235,2566.38,1961.61,1359.31,1.00021
mu[37],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[38],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[39],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[40],4.83138,0.00165323,0.0868063,0.0870484,4.70177,4.82354,4.98669,2561.75,2387.83,1356.86,1.00125
mu[41],4.7035,0.000622003,0.0338359,0.0343005,4.64806,4.70291,4.75997,2969.99,2362.65,1573.09,1.00082
mu[42],4.42438,0.00136918,0.0725436,0.0746173,4.31207,4.42036,4.54867,2710.78,2441.83,1435.79,1.00023
mu[43],3.88949,0.00186601,0.101508,0.102902,3.72008,3.89128,4.05582,2969.98,2362.65,1573.09,1.00082
mu[44],4.91869,0.00242533,0.130429,0.131562,4.70233,4.91919,5.13665,2907.8,2726.76,1540.15,1.00106
mu[45],5.23838,0.00258292,0.137721,0.131171,5.01824,5.23265,5.47549,2838.36,2761.19,1503.37,1.00137
