,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-100.97,0.0359947,1.36527,1.11367,-103.598,-100.631,-99.5178,1595.73,1962.79,886.518,1.00107
w_direct,0.423086,0.00287381,0.135085,0.113272,0.252227,0.402593,0.668082,2480.4,2005.3,1378.0,1.00243
w_social,0.0270097,0.000445541,0.0231531,0.0195189,0.0020291,0.0208774,0.0719735,1886.78,1395.69,1048.21,1.00096
sigma,1.11528,0.00120439,0.0630078,0.0625453,1.01815,1.11135,1.22628,2820.99,2252.32,1567.22,1.00073
mu[1],5.99759,0.00355775,0.171177,0.168078,5.72166,5.99759,6.28156,2357.37,1935.77,1309.65,1.00274
mu[2],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[3],5.32672,0.00204714,0.10984,0.109408,5.14325,5.32827,5.50599,2936.82,2314.57,1631.57,1.00031
mu[4],2.40337,0.00498084,0.239648,0.235308,2.00581,2.40337,2.78967,2357.37,1935.77,1309.65,1.00274
mu[5],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[6],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[7],2.4752,0.00473599,0.238297,0.234028,2.07915,2.47205,2.86458,2573.32,2156.56,1429.62,1.00114
mu[8],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[9],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[10],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[11],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[12],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[13],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[14],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[15],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[16],4.09274,0.00191696,0.0950931,0.0883707,3.9118,4.11192,4.21679,2100.75,2354.34,1167.09,1.00083
mu[17],4.09274,0.00191696,0.0950931,0.0883707,3.9118,4.11192,4.21679,2100.75,2354.34,1167.09,1.00083
mu[18],2.40337,0.00498084,0.239648,0.235308,2.00581,2.40337,2.78967,2357.37,1935.77,1309.65,1.00274
mu[19],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[20],3.67328,0.00204714,0.10984,0.109408,3.49401,3.67173,3.85675,2936.82,2314.57,1631.57,1.00031
mu[21],3.67328,0.00204714,0.10984,0.109408,3.49401,3.67173,3.85675,2936.82,2314.57,1631.57,1.00031
mu[22],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[23],2.40337,0.00498084,0.239648,0.235308,2.00581,2.40337,2.78967,2357.37,1935.77,1309.65,1.00274
mu[24],3.52961,0.002662,0.123725,0.119631,3.31675,3.53634,3.72549,2187.0,2447.73,1215.0,1.00069
mu[25],3.52961,0.002662,0.123725,0.119631,3.31675,3.53634,3.72549,2187.0,2447.73,1215.0,1.00069
mu[26],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[27],3.11015,0.00338478,0.179743,0.178549,2.81155,3.10661,3.41119,2867.43,2287.97,1593.02,1.00034
mu[28],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[29],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[30],4.72769,0.0010686,0.0613946,0.0599323,4.61444,4.73439,4.81404,3202.15,2795.9,1778.97,1.00026
mu[31],5.32672,0.00204714,0.10984,0.109408,5.14325,5.32827,5.50599,2936.82,2314.57,1631.57,1.00031
mu[32],4.09274,0.00191696,0.0950931,0.0883707,3.9118,4.11192,4.21679,2100.75,2354.34,1167.09,1.00083
mu[33],5.32672,0.00204714,0.10984,0.109408,5.14325,5.32827,5.50599,2936.82,2314.57,1631.57,1.00031
mu[34],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[35],3.07424,0.00335931,0.172444,0.170396,2.78743,3.07145,3.3591,2677.0,2133.7,1487.22,1.00059
mu[36],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[37],4.72769,0.0010686,0.0613946,0.0599323,4.61444,4.73439,4.81404,3202.15,2795.9,1778.97,1.00026
mu[38],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[39],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[40],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[41],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[42],4.12865,0.00143764,0.069644,0.0660076,3.99871,4.13939,4.22541,2142.93,2452.42,1190.52,1.00078
mu[43],4.87135,0.00143764,0.069644,0.0660076,4.77459,4.86061,5.00129,2142.93,2452.42,1190.52,1.00078
mu[44],4.87135,0.00143764,0.069644,0.0660076,4.77459,4.86061,5.00129,2142.93,2452.42,1190.52,1.00078
mu[45],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[46],5.32672,0.00204714,0.10984,0.109408,5.14325,5.32827,5.50599,2936.82,2314.57,1631.57,1.00031
mu[47],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[48],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[49],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[50],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[51],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[52],3.07424,0.00335931,0.172444,0.170396,2.78743,3.07145,3.3591,2677.0,2133.7,1487.22,1.00059
mu[53],4.27231,0.0010686,0.0613946,0.0599323,4.18596,4.26561,4.38556,3202.15,2795.9,1778.97,1.00026
mu[54],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[55],3.70919,0.00220587,0.123192,0.121153,3.51415,3.70362,3.91891,3175.45,2620.56,1764.14,1.00021
mu[56],4.12865,0.00143764,0.069644,0.0660076,3.99871,4.13939,4.22541,2142.93,2452.42,1190.52,1.00078
mu[57],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[58],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[59],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[60],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[61],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[62],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[63],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[64],4.12865,0.00143764,0.069644,0.0660076,3.99871,4.13939,4.22541,2142.93,2452.42,1190.52,1.00078
mu[65],3.52961,0.002662,0.123725,0.119631,3.31675,3.53634,3.72549,2187.0,2447.73,1215.0,1.00069
mu[66],4.72769,0.0010686,0.0613946,0.0599323,4.61444,4.73439,4.81404,3202.15,2795.9,1778.97,1.00026
mu[67],3.70919,0.00220587,0.123192,0.121153,3.51415,3.70362,3.91891,3175.45,2620.56,1764.14,1.00021
mu[68],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[69],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[70],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[71],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[72],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[73],3.00241,0.00355775,0.171177,0.168078,2.71844,3.00241,3.27834,2357.37,1935.77,1309.65,1.00274
mu[74],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[75],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[76],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[77],3.67328,0.00204714,0.10984,0.109408,3.49401,3.67173,3.85675,2936.82,2314.57,1631.57,1.00031
mu[78],3.70919,0.00220587,0.123192,0.121153,3.51415,3.70362,3.91891,3175.45,2620.56,1764.14,1.00021
mu[79],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[80],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[81],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[82],4.27231,0.0010686,0.0613946,0.0599323,4.18596,4.26561,4.38556,3202.15,2795.9,1778.97,1.00026
mu[83],2.40337,0.00498084,0.239648,0.235308,2.00581,2.40337,2.78967,2357.37,1935.77,1309.65,1.00274
mu[84],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[85],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[86],3.67328,0.00204714,0.10984,0.109408,3.49401,3.67173,3.85675,2936.82,2314.57,1631.57,1.00031
mu[87],4.30823,0.00151216,0.0861464,0.0826011,4.19464,4.29365,4.47102,2969.66,2811.97,1649.81,1.00017
mu[88],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[89],3.70919,0.00220587,0.123192,0.121153,3.51415,3.70362,3.91891,3175.45,2620.56,1764.14,1.00021
mu[90],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[91],4.27231,0.0010686,0.0613946,0.0599323,4.18596,4.26561,4.38556,3202.15,2795.9,1778.97,1.00026
mu[92],3.11015,0.00338478,0.179743,0.178549,2.81155,3.10661,3.41119,2867.43,2287.97,1593.02,1.00034
mu[93],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[94],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[95],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[96],4.90726,0.00191696,0.0950931,0.0883707,4.78321,4.88808,5.0882,2100.75,2354.34,1167.09,1.00083
mu[97],4.20048,0.000711549,0.0342354,0.0336155,4.14369,4.20048,4.25567,2357.37,1935.77,1309.65,1.00274
mu[98],5.39855,0.00213465,0.102706,0.100846,5.233,5.39856,5.56894,2357.37,1935.77,1309.65,1.00274
mu[99],4.09274,0.00191696,0.0950931,0.0883707,3.9118,4.11192,4.21679,2100.75,2354.34,1167.09,1.00083
mu[100],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[101],3.67328,0.00204714,0.10984,0.109408,3.49401,3.67173,3.85675,2936.82,2314.57,1631.57,1.00031
mu[102],4.12865,0.00143764,0.069644,0.0660076,3.99871,4.13939,4.22541,2142.93,2452.42,1190.52,1.00078
mu[103],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[104],3.11015,0.00338478,0.179743,0.178549,2.81155,3.10661,3.41119,2867.43,2287.97,1593.02,1.00034
mu[105],5.32672,0.00204714,0.10984,0.109408,5.14325,5.32827,5.50599,2936.82,2314.57,1631.57,1.00031
mu[106],4.69177,0.00151216,0.0861464,0.0826011,4.52898,4.70635,4.80536,2969.66,2811.97,1649.81,1.00017
mu[107],4.87135,0.00143764,0.069644,0.0660076,4.77459,4.86061,5.00129,2142.93,2452.42,1190.52,1.00078
mu[108],4.27231,0.0010686,0.0613946,0.0599323,4.18596,4.26561,4.38556,3202.15,2795.9,1778.97,1.00026
mu[109],3.00241,0.00355775,0.171177,0.168078,2.71844,3.00241,3.27834,2357.37,1935.77,1309.65,1.00274
mu[110],4.79952,0.000711549,0.0342354,0.0336155,4.74433,4.79952,4.85631,2357.37,1935.77,1309.65,1.00274
mu[111],4.12865,0.00143764,0.069644,0.0660076,3.99871,4.13939,4.22541,2142.93,2452.42,1190.52,1.00078
mu[112],5.29081,0.00220587,0.123192,0.121153,5.08109,5.29638,5.48585,3175.45,2620.56,1764.14,1.00021
mu[113],5.47039,0.002662,0.123725,0.119631,5.27451,5.46366,5.68325,2187.0,2447.73,1215.0,1.00069
mu[114],3.60145,0.00213465,0.102706,0.100846,3.43106,3.60144,3.767,2357.37,1935.77,1309.65,1.00274
mu[115],3.52961,0.002662,0.123725,0.119631,3.31675,3.53634,3.72549,2187.0,2447.73,1215.0,1.00069
mu[116],3.52961,0.002662,0.123725,0.119631,3.31675,3.53634,3.72549,2187.0,2447.73,1215.0,1.00069
