,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-134.954,0.0375896,1.38727,1.0938,-137.748,-134.591,-133.482,1512.52,1820.53,805.39,1.00338
w_direct,0.470019,0.00342978,0.158769,0.126254,0.28264,0.440047,0.750182,2779.41,1961.17,1479.98,1.00199
w_social,0.0264034,0.000475214,0.0248976,0.019471,0.00145986,0.0192957,0.075613,1975.78,1404.19,1052.06,1.0003
sigma,1.3747,0.00168074,0.078316,0.078592,1.25469,1.37247,1.50985,2337.47,1912.06,1244.66,1.00228
mu[1],5.43112,0.00198052,0.103132,0.101943,5.26515,5.42909,5.60276,2788.65,1894.0,1484.9,1.00114
mu[2],4.25484,0.001072,0.0582631,0.0544301,4.17227,4.24863,4.36123,2901.34,2472.76,1544.91,1.00158
mu[3],6.05187,0.00330087,0.171886,0.169905,5.77526,6.04848,6.33794,2788.65,1894.0,1484.9,1.00115
mu[4],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[5],6.67261,0.00462121,0.240641,0.237867,6.28536,6.66787,7.07311,2788.63,1894.0,1484.9,1.00115
mu[6],6.05187,0.00330087,0.171886,0.169905,5.77526,6.04848,6.33794,2788.65,1894.0,1484.9,1.00115
mu[7],3.04595,0.00328713,0.174796,0.174827,2.76001,3.04484,3.33207,2885.16,2447.74,1536.29,1.00238
mu[8],3.04595,0.00328713,0.174796,0.174827,2.76001,3.04484,3.33207,2885.16,2447.74,1536.29,1.00238
mu[9],5.95405,0.00328713,0.174796,0.174827,5.66793,5.95516,6.23999,2885.16,2447.74,1536.29,1.00238
mu[10],3.56888,0.00198052,0.103132,0.101943,3.39724,3.57091,3.73485,2788.65,1894.0,1484.9,1.00114
mu[11],4.25484,0.001072,0.0582631,0.0544301,4.17227,4.24863,4.36123,2901.34,2472.76,1544.91,1.00158
mu[12],4.25484,0.001072,0.0582631,0.0544301,4.17227,4.24863,4.36123,2901.34,2472.76,1544.91,1.00158
mu[13],4.74516,0.001072,0.0582631,0.0544301,4.63877,4.75137,4.82773,2901.34,2472.76,1544.91,1.00158
mu[14],3.50367,0.00240832,0.125991,0.121088,3.28155,3.50975,3.69871,2850.96,2183.37,1518.08,1.00101
mu[15],4.18963,0.000660173,0.0343773,0.0339809,4.13241,4.1903,4.24495,2788.64,1894.0,1484.9,1.00114
mu[16],4.90819,0.00175326,0.0948492,0.0869489,4.78633,4.88979,5.09014,2716.26,2930.16,1446.36,1.00021
mu[17],4.74516,0.001072,0.0582631,0.0544301,4.63877,4.75137,4.82773,2901.34,2472.76,1544.91,1.00158
mu[18],5.49633,0.00240832,0.125991,0.121088,5.30129,5.49025,5.71845,2850.96,2183.37,1518.08,1.00101
mu[19],3.56888,0.00198052,0.103132,0.101943,3.39724,3.57091,3.73485,2788.65,1894.0,1484.9,1.00114
mu[20],4.28744,0.00153017,0.0820227,0.0743396,4.18006,4.27304,4.44126,2655.94,2534.47,1414.24,1.00196
mu[21],5.95405,0.00328713,0.174796,0.174827,5.66793,5.95516,6.23999,2885.16,2447.74,1536.29,1.00238
mu[22],6.67261,0.00462121,0.240641,0.237867,6.28536,6.66787,7.07311,2788.63,1894.0,1484.9,1.00115
mu[23],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[24],2.94813,0.00330087,0.171886,0.169905,2.66206,2.95152,3.22474,2788.65,1894.0,1484.9,1.00114
mu[25],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[26],4.74516,0.001072,0.0582631,0.0544301,4.63877,4.75137,4.82773,2901.34,2472.76,1544.91,1.00158
mu[27],4.09181,0.00175326,0.0948492,0.0869489,3.90986,4.11021,4.21367,2716.26,2930.16,1446.36,1.00021
mu[28],2.94813,0.00330087,0.171886,0.169905,2.66206,2.95152,3.22474,2788.65,1894.0,1484.9,1.00114
mu[29],4.12442,0.00130361,0.0700501,0.064813,3.99007,4.13466,4.22093,2832.12,2974.92,1508.05,1.00033
mu[30],5.33331,0.00217656,0.117955,0.116892,5.12985,5.3385,5.52036,2953.41,2708.42,1572.63,1.0027
mu[31],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[32],4.18963,0.000660173,0.0343773,0.0339809,4.13241,4.1903,4.24495,2788.64,1894.0,1484.9,1.00114
mu[33],4.12442,0.00130361,0.0700501,0.064813,3.99007,4.13466,4.22093,2832.12,2974.92,1508.05,1.00033
mu[34],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[35],3.66669,0.00217656,0.117955,0.116892,3.47964,3.6615,3.87015,2953.41,2708.42,1572.63,1.0027
mu[36],5.33331,0.00217656,0.117955,0.116892,5.12985,5.3385,5.52036,2953.41,2708.42,1572.63,1.0027
mu[37],4.71256,0.00153017,0.0820227,0.0743396,4.55874,4.72696,4.81994,2655.94,2534.47,1414.24,1.00196
mu[38],6.6074,0.00449496,0.235762,0.232386,6.23157,6.60369,6.99994,2819.5,2046.15,1501.33,1.00194
mu[39],2.94813,0.00330087,0.171886,0.169905,2.66206,2.95152,3.22474,2788.65,1894.0,1484.9,1.00114
mu[40],4.28744,0.00153017,0.0820227,0.0743396,4.18006,4.27304,4.44126,2655.94,2534.47,1414.24,1.00196
mu[41],4.09181,0.00175326,0.0948492,0.0869489,3.90986,4.11021,4.21367,2716.26,2930.16,1446.36,1.00021
mu[42],3.56888,0.00198052,0.103132,0.101943,3.39724,3.57091,3.73485,2788.65,1894.0,1484.9,1.00114
mu[43],4.28744,0.00153017,0.0820227,0.0743396,4.18006,4.27304,4.44126,2655.94,2534.47,1414.24,1.00196
mu[44],6.05187,0.00330087,0.171886,0.169905,5.77526,6.04848,6.33794,2788.65,1894.0,1484.9,1.00115
mu[45],3.56888,0.00198052,0.103132,0.101943,3.39724,3.57091,3.73485,2788.65,1894.0,1484.9,1.00114
mu[46],6.05187,0.00330087,0.171886,0.169905,5.77526,6.04848,6.33794,2788.65,1894.0,1484.9,1.00115
mu[47],5.36591,0.0019956,0.106473,0.106585,5.19053,5.3668,5.53901,2900.24,2496.62,1544.32,1.00225
mu[48],3.50367,0.00240832,0.125991,0.121088,3.28155,3.50975,3.69871,2850.96,2183.37,1518.08,1.00101
mu[49],6.05187,0.00330087,0.171886,0.169905,5.77526,6.04848,6.33794,2788.65,1894.0,1484.9,1.00115
mu[50],3.66669,0.00217656,0.117955,0.116892,3.47964,3.6615,3.87015,2953.41,2708.42,1572.63,1.0027
mu[51],4.81037,0.000660173,0.0343773,0.0339809,4.75505,4.8097,4.86759,2788.64,1894.0,1484.9,1.00114
mu[52],5.43112,0.00198052,0.103132,0.101943,5.26515,5.42909,5.60276,2788.65,1894.0,1484.9,1.00114
