,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-116.051,0.0405902,1.34919,1.11927,-118.747,-115.706,-114.558,1282.87,1538.25,723.151,1.00236
w_direct,0.550654,0.00615469,0.229087,0.165629,0.29547,0.497953,0.963977,2210.51,1333.15,1246.06,1.00054
w_social,0.0447331,0.00086748,0.0376803,0.0311162,0.0035099,0.0350535,0.116325,1587.94,1201.95,895.116,1.00012
sigma,1.23255,0.00148948,0.0721419,0.0719742,1.1182,1.22986,1.35785,2375.84,1729.44,1339.26,1.00189
mu[1],5.99347,0.00392272,0.195434,0.196148,5.67242,5.99101,6.31276,2501.69,1830.69,1410.2,1.00052
mu[2],3.4191,0.00323651,0.1473,0.149378,3.16862,3.42714,3.64785,2166.92,1725.23,1221.49,1.00126
mu[3],4.92515,0.00181409,0.0856682,0.0866735,4.80377,4.91373,5.08324,2222.01,2576.91,1252.54,1.0002
mu[4],5.38636,0.00237319,0.119393,0.120425,5.18917,5.38561,5.58153,2539.85,1984.47,1431.71,1.00053
mu[5],5.33772,0.00258788,0.134764,0.135778,5.10834,5.34231,5.55079,2711.56,2663.03,1528.5,1.00059
mu[6],4.82788,0.000835741,0.0385313,0.0380035,4.76644,4.82666,4.89166,2178.87,1377.3,1228.22,1.00022
mu[7],4.7306,0.00129229,0.0697004,0.0678001,4.60673,4.73994,4.83068,2727.68,2654.64,1537.59,1.00052
mu[8],4.97378,0.00242683,0.117161,0.118132,4.8124,4.95538,5.19513,2144.72,2434.44,1208.97,1.0002
mu[9],4.7306,0.00129229,0.0697004,0.0678001,4.60673,4.73994,4.83068,2727.68,2654.64,1537.59,1.00052
mu[10],5.38636,0.00237319,0.119393,0.120425,5.18917,5.38561,5.58153,2539.85,1984.47,1431.71,1.00053
mu[11],5.33772,0.00258788,0.134764,0.135778,5.10834,5.34231,5.55079,2711.56,2663.03,1528.5,1.00059
mu[12],3.61364,0.00237319,0.119393,0.120425,3.41847,3.61439,3.81083,2539.85,1984.47,1431.71,1.00053
mu[13],5.5809,0.00323651,0.1473,0.149378,5.35215,5.57286,5.83138,2166.92,1725.23,1221.49,1.00126
mu[14],3.00653,0.00392272,0.195434,0.196148,2.68724,3.00899,3.32758,2501.69,1830.69,1410.2,1.00052
mu[15],4.97378,0.00242683,0.117161,0.118132,4.8124,4.95538,5.19513,2144.72,2434.44,1208.97,1.0002
mu[16],6.13938,0.00417871,0.192657,0.190017,5.83221,6.13329,6.45829,2178.87,1377.3,1228.22,1.00022
mu[17],4.92515,0.00181409,0.0856682,0.0866735,4.80377,4.91373,5.08324,2222.01,2576.91,1252.54,1.0002
mu[18],5.5809,0.00323651,0.1473,0.149378,5.35215,5.57286,5.83138,2166.92,1725.23,1221.49,1.00126
mu[19],5.38636,0.00237319,0.119393,0.120425,5.18917,5.38561,5.58153,2539.85,1984.47,1431.71,1.00053
mu[20],4.2694,0.00129229,0.0697004,0.0678001,4.16932,4.26006,4.39327,2727.68,2654.64,1537.59,1.00052
mu[21],4.97378,0.00242683,0.117161,0.118132,4.8124,4.95538,5.19513,2144.72,2434.44,1208.97,1.0002
mu[22],4.92515,0.00181409,0.0856682,0.0866735,4.80377,4.91373,5.08324,2222.01,2576.91,1252.54,1.0002
mu[23],4.17212,0.000835741,0.0385313,0.0380035,4.10834,4.17334,4.23356,2178.87,1377.3,1228.22,1.00022
mu[24],3.51637,0.00250722,0.115594,0.11401,3.32502,3.52003,3.70067,2178.87,1377.3,1228.22,1.00022
mu[25],6.13938,0.00417871,0.192657,0.190017,5.83221,6.13329,6.45829,2178.87,1377.3,1228.22,1.00022
mu[26],5.48363,0.00250722,0.115594,0.11401,5.29933,5.47997,5.67498,2178.87,1377.3,1228.22,1.00022
mu[27],3.51637,0.00250722,0.115594,0.11401,3.32502,3.52003,3.70067,2178.87,1377.3,1228.22,1.00022
mu[28],4.82788,0.000835741,0.0385313,0.0380035,4.76644,4.82666,4.89166,2178.87,1377.3,1228.22,1.00022
mu[29],4.07485,0.00181409,0.0856682,0.0866735,3.91676,4.08627,4.19623,2222.01,2576.91,1252.54,1.0002
