,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
lp__,-13.373,0.0484375,1.40567,1.16492,-16.2007,-13.0117,-11.8434,1099.6,1281.76,554.791,1.00198
w_direct,0.573645,0.00380049,0.166279,0.136347,0.364323,0.544802,0.863179,2362.3,2087.11,1191.88,1.00041
w_social,0.0372941,0.000573058,0.0247426,0.0239446,0.00457683,0.0333902,0.0815162,1383.7,826.274,698.131,1.00199
sigma,0.640048,0.000791424,0.0366716,0.0363258,0.584178,0.638341,0.703721,2188.09,2214.29,1103.98,1.0025
mu[1],5.42492,0.00168654,0.0865257,0.086921,5.28004,5.42436,5.5669,2640.17,2222.85,1332.07,1.00037
mu[2],4.71389,0.00147541,0.0687174,0.0718951,4.59604,4.71976,4.8168,2053.21,1987.89,1035.93,1.00119
mu[3],5.38445,0.00185058,0.0959567,0.0962531,5.22345,5.38568,5.53862,2675.13,2501.65,1349.71,1.00053
mu[4],4.28611,0.00147541,0.0687174,0.0718951,4.1832,4.28024,4.40396,2053.21,1987.89,1035.93,1.00119
mu[5],4.71389,0.00147541,0.0687174,0.0718951,4.59604,4.71976,4.8168,2053.21,1987.89,1035.93,1.00119
mu[6],5.50584,0.00180485,0.0855888,0.0836771,5.36316,5.50526,5.64676,2278.21,2018.75,1149.45,1.00024
mu[7],5.50584,0.00180485,0.0855888,0.0836771,5.36316,5.50526,5.64676,2278.21,2018.75,1149.45,1.00024
mu[8],4.75436,0.000976671,0.0482265,0.0494933,4.67193,4.75772,4.82824,2331.14,2373.9,1176.15,1.00095
mu[9],4.28611,0.00147541,0.0687174,0.0718951,4.1832,4.28024,4.40396,2053.21,1987.89,1035.93,1.00119
mu[10],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[11],5.38445,0.00185058,0.0959567,0.0962531,5.22345,5.38568,5.53862,2675.13,2501.65,1349.71,1.00053
mu[12],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[13],5.42492,0.00168654,0.0865257,0.086921,5.28004,5.42436,5.5669,2640.17,2222.85,1332.07,1.00037
mu[14],4.28611,0.00147541,0.0687174,0.0718951,4.1832,4.28024,4.40396,2053.21,1987.89,1035.93,1.00119
mu[15],4.28611,0.00147541,0.0687174,0.0718951,4.1832,4.28024,4.40396,2053.21,1987.89,1035.93,1.00119
mu[16],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[17],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[18],4.04333,0.00199717,0.0821461,0.0866236,3.90024,4.0491,4.16727,1600.14,1239.15,807.337,1.00276
mu[19],5.50584,0.00180485,0.0855888,0.0836771,5.36316,5.50526,5.64676,2278.21,2018.75,1149.45,1.00024
mu[20],5.58677,0.0024759,0.107417,0.108149,5.41045,5.58544,5.76492,1941.32,1844.88,979.475,1.00194
mu[21],5.38445,0.00185058,0.0959567,0.0962531,5.22345,5.38568,5.53862,2675.13,2501.65,1349.71,1.00053
mu[22],5.38445,0.00185058,0.0959567,0.0962531,5.22345,5.38568,5.53862,2675.13,2501.65,1349.71,1.00053
mu[23],3.57508,0.00168654,0.0865257,0.086921,3.4331,3.57564,3.71996,2640.17,2222.85,1332.07,1.00037
mu[24],5.42492,0.00168654,0.0865257,0.086921,5.28004,5.42436,5.5669,2640.17,2222.85,1332.07,1.00037
mu[25],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[26],4.16472,0.000601618,0.0285296,0.0278925,4.11775,4.16491,4.21228,2278.2,2018.75,1149.44,1.00024
mu[27],4.75436,0.000976671,0.0482265,0.0494933,4.67193,4.75772,4.82824,2331.14,2373.9,1176.15,1.00095
mu[28],3.49416,0.00180485,0.0855888,0.0836771,3.35324,3.49474,3.63684,2278.21,2018.75,1149.45,1.00024
mu[29],4.75436,0.000976671,0.0482265,0.0494933,4.67193,4.75772,4.82824,2331.14,2373.9,1176.15,1.00095
mu[30],5.38445,0.00185058,0.0959567,0.0962531,5.22345,5.38568,5.53862,2675.13,2501.65,1349.71,1.00053
mu[31],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[32],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[33],5.50584,0.00180485,0.0855888,0.0836771,5.36316,5.50526,5.64676,2278.21,2018.75,1149.45,1.00024
mu[34],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[35],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[36],5.42492,0.00168654,0.0865257,0.086921,5.28004,5.42436,5.5669,2640.17,2222.85,1332.07,1.00037
mu[37],4.16472,0.000601618,0.0285296,0.0278925,4.11775,4.16491,4.21228,2278.2,2018.75,1149.44,1.00024
mu[38],5.50584,0.00180485,0.0855888,0.0836771,5.36316,5.50526,5.64676,2278.21,2018.75,1149.45,1.00024
mu[39],4.16472,0.000601618,0.0285296,0.0278925,4.11775,4.16491,4.21228,2278.2,2018.75,1149.44,1.00024
mu[40],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[41],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[42],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[43],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[44],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[45],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[46],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[47],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
mu[48],6.09548,0.00278009,0.138416,0.137826,5.86434,6.09464,6.32072,2501.34,2209.84,1262.03,1.00027
mu[49],4.16472,0.000601618,0.0285296,0.0278925,4.11775,4.16491,4.21228,2278.2,2018.75,1149.44,1.00024
mu[50],4.04333,0.00199717,0.0821461,0.0866236,3.90024,4.0491,4.16727,1600.14,1239.15,807.337,1.00276
mu[51],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[52],4.24564,0.000976671,0.0482265,0.0494933,4.17176,4.24228,4.32807,2331.14,2373.9,1176.15,1.00095
mu[53],4.91621,0.00146819,0.0606333,0.0637975,4.82299,4.91254,5.01943,1677.97,1391.77,846.604,1.00221
mu[54],4.95667,0.00199717,0.0821461,0.0866236,4.83273,4.9509,5.09976,1600.14,1239.15,807.337,1.00276
mu[55],4.24564,0.000976671,0.0482265,0.0494933,4.17176,4.24228,4.32807,2331.14,2373.9,1176.15,1.00095
mu[56],4.83528,0.000601618,0.0285296,0.0278925,4.78772,4.83509,4.88225,2278.2,2018.75,1149.44,1.00024
